,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,17647250.0,12521500.0,,-17911000.0,,
June 2008,17647250.0,12521500.0,,-17911000.0,,
September 2008,17647250.0,12521500.0,,-17911000.0,,
December 2008,17647250.0,12521500.0,,-17911000.0,,
March 2009,17015000.0,11798000.0,5217000.0,-15384000.0,,
June 2009,20929000.0,13321000.0,7608000.0,-126717000.0,,
September 2009,25795000.0,16494000.0,9301000.0,-45551000.0,,
December 2009,36403000.0,19973000.0,16430000.0,-32509000.0,735415000.0,604486000.0
March 2010,57632000.0,29414000.0,28218000.0,-125730000.0,,
June 2010,68440000.0,20743000.0,47697000.0,-142616000.0,732238000.0,524862000.0
September 2010,87676000.0,13541000.0,74135000.0,-79301000.0,690531000.0,443495000.0
December 2010,126473000.0,12243000.0,85710000.0,-91833000.0,603953000.0,330394000.0
March 2011,131236000.0,17609000.0,95289000.0,-112807000.0,1130688000.0,814377000.0
June 2011,152390000.0,18565000.0,105071000.0,-114589000.0,1058406000.0,753731000.0
September 2011,143819000.0,20417000.0,84920000.0,-147111000.0,948573000.0,656690000.0
December 2011,205864000.0,17699000.0,76062000.0,38097000.0,1001491000.0,670222000.0
March 2012,172575000.0,17343000.0,95315000.0,-103914000.0,941958000.0,634250000.0
June 2012,162746000.0,19697000.0,80219000.0,-96137000.0,875747000.0,558775000.0
September 2012,219495000.0,18643000.0,68109000.0,-154864000.0,742093000.0,518059000.0
December 2012,110517000.0,18960000.0,73488000.0,-38695000.0,721119000.0,487290000.0
March 2013,126229000.0,18448000.0,62446000.0,-72005000.0,638950000.0,425968000.0
June 2013,128488000.0,18163000.0,66831000.0,-68842000.0,576887000.0,357726000.0
September 2013,121907000.0,17579000.0,56207000.0,-67215000.0,522140000.0,317776000.0
December 2013,150149000.0,16643000.0,47363000.0,-88742000.0,434401000.0,283748000.0
March 2014,91859000.0,13995000.0,39389000.0,-36384000.0,399811000.0,261377000.0
June 2014,83880000.0,13577000.0,44939000.0,-15269000.0,364629000.0,236527000.0
September 2014,81849000.0,9377000.0,34295000.0,-22069000.0,340263000.0,222738000.0
