,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,74411250.0,20411500.0,-80148500.0,,
June 2019,74411250.0,20411500.0,-80148500.0,,
September 2019,74411250.0,20411500.0,-80148500.0,,
December 2019,74411250.0,20411500.0,-80148500.0,,
March 2020,77666000.0,23423000.0,14381000.0,,
June 2020,77666000.0,23423000.0,14381000.0,,
September 2020,72253000.0,22105000.0,-72075000.0,,
December 2020,68882000.0,21946000.0,-76801000.0,312620000.0,25104000.0
March 2021,77571000.0,24627000.0,-87196000.0,,
June 2021,63692000.0,21402000.0,-84042000.0,,
September 2021,61131000.0,22996000.0,-60001000.0,192959000.0,24595000.0
December 2021,59543000.0,24481000.0,-60974000.0,759675000.0,291564000.0
March 2022,69245000.0,23861000.0,-85711000.0,851921000.0,412799000.0
June 2022,68439000.0,17278000.0,-77420000.0,787406000.0,383890000.0
