,OperatingExpenses,NetIncomeLoss,Assets
March 2010,257463.0,-260305.0,
June 2010,533291.0,-14153484.0,
September 2010,564314.0,17778154.0,
December 2010,995860.0,9299580.0,620790556.0
March 2011,1330201.0,36748563.0,
June 2011,1164494.0,15163894.0,594105059.0
September 2011,1037809.0,30814492.0,466866592.0
December 2011,670496.0,904051.0,351083261.0
March 2012,689202.0,-631742.0,486935645.0
June 2012,766109.0,-38732769.0,478569021.0
September 2012,756000.0,37075000.0,494491065.0
December 2012,732689.0,39511.0,445038000.0
March 2013,821000.0,-92000.0,486147000.0
June 2013,805000.0,4854000.0,512703000.0
September 2013,888000.0,2812000.0,490327000.0
December 2013,783000.0,4354000.0,463598000.0
March 2014,754000.0,43615000.0,500836000.0
June 2014,771000.0,40695000.0,530170000.0
September 2014,788000.0,-41508000.0,448419000.0
December 2014,670000.0,12145000.0,410663000.0
March 2015,548000.0,-32666000.0,335725000.0
June 2015,524000.0,-23664000.0,301474000.0
September 2015,398000.0,-10769000.0,226824000.0
December 2015,308000.0,-38476000.0,184779000.0
March 2016,253000.0,6171000.0,178213000.0
June 2016,270000.0,6002000.0,181363000.0
September 2016,298000.0,39308000.0,204638000.0
December 2016,279000.0,-11455000.0,178342000.0
March 2017,292000.0,31503000.0,202573000.0
June 2017,301000.0,9103000.0,205121000.0
September 2017,330000.0,21801000.0,227701000.0
December 2017,355000.0,28123000.0,241679000.0
March 2018,357000.0,-20747000.0,230903000.0
June 2018,275000.0,-3163000.0,145165000.0
September 2018,210000.0,17867000.0,145394000.0
December 2018,232000.0,22309000.0,185555000.0
March 2019,329000.0,16407000.0,236804000.0
June 2019,329000.0,16829000.0,208833000.0
September 2019,312000.0,20177000.0,236932000.0
December 2019,422000.0,35335000.0,300638000.0
March 2020,548000.0,47659000.0,303865000.0
June 2020,376000.0,-53435000.0,263945000.0
September 2020,530000.0,65609000.0,394214000.0
December 2020,559000.0,775000.0,356424000.0
March 2021,563000.0,43879000.0,405039000.0
June 2021,679000.0,11808000.0,505502000.0
September 2021,649000.0,-139854000.0,327537000.0
December 2021,556000.0,11249000.0,358161000.0
March 2022,594000.0,26745000.0,461951000.0
June 2022,629000.0,-71951000.0,332940000.0
