,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2017,2133654.5,149074.25,3043163.75,,,
June 2017,2133654.5,149074.25,3043163.75,,,
September 2017,2133654.5,149074.25,3043163.75,,,
December 2017,2133654.5,149074.25,3043163.75,52378380.0,29633483.0,22744897.0
March 2018,1693156.0,208869.0,488630.0,,,
June 2018,1693156.0,208869.0,488630.0,,,
September 2018,1230438.0,286201.0,2415684.0,,,
December 2018,2232692.0,276005.0,1726926.0,45569994.0,14059288.0,31510706.0
March 2019,1773085.5,407905.5,1184034.5,,,
June 2019,1773085.5,407905.5,1184034.5,57250085.0,16290316.0,40959769.0
September 2019,1071101.0,105329.0,2652921.0,51694108.0,5075599.0,
