,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,2138500000.0,223250000.0,,
June 2007,2138500000.0,223250000.0,,
September 2007,2138500000.0,223250000.0,,
December 2007,2138500000.0,223250000.0,,
March 2008,2103000000.0,-59000000.0,,
June 2008,2037000000.0,73000000.0,,
September 2008,2085000000.0,-44000000.0,,
December 2008,2256000000.0,-4773000000.0,,
March 2009,1956000000.0,-88000000.0,,
June 2009,1861000000.0,7000000.0,,
September 2009,2033000000.0,-35000000.0,,
December 2009,2212000000.0,445000000.0,,
March 2010,1993000000.0,23000000.0,,
June 2010,1953000000.0,147000000.0,,
September 2010,2069000000.0,10000000.0,,
December 2010,2245000000.0,667000000.0,,
March 2011,1973000000.0,131000000.0,,
June 2011,1976000000.0,241000000.0,,
September 2011,2018000000.0,139000000.0,,
December 2011,2314000000.0,745000000.0,,
March 2012,1995000000.0,181000000.0,,
June 2012,2009000000.0,279000000.0,,
September 2012,2078000000.0,145000000.0,,
December 2012,2400000000.0,730000000.0,,
March 2013,2041000000.0,217000000.0,,
June 2013,1999000000.0,281000000.0,,
September 2013,2099000000.0,177000000.0,,
December 2013,2301000000.0,811000000.0,,
March 2014,2000000000.0,224000000.0,,
June 2014,2024000000.0,292000000.0,,
September 2014,2007000000.0,217000000.0,,
December 2014,2324000000.0,793000000.0,,
March 2015,2023000000.0,193000000.0,,
June 2015,2058000000.0,217000000.0,,
September 2015,1968000000.0,118000000.0,,
December 2015,2207000000.0,544000000.0,,
March 2016,1966000000.0,116000000.0,,
June 2016,2047000000.0,11000000.0,,
September 2016,2112000000.0,17000000.0,,
December 2016,2202000000.0,475000000.0,,
March 2017,1812000000.0,71000000.0,,
June 2017,1977000000.0,116000000.0,,
September 2017,1995000000.0,36000000.0,,
December 2017,2279000000.0,1325000000.0,,
March 2018,2083000000.0,139000000.0,,
June 2018,2164000000.0,166000000.0,,
September 2018,2255000000.0,62000000.0,,
December 2018,2538000000.0,740000000.0,,
March 2019,2112000000.0,136000000.0,,
June 2019,2177000000.0,86000000.0,,
September 2019,2202000000.0,2000000.0,,
December 2019,2509000000.0,340000000.0,,
March 2020,1598000000.0,-3581000000.0,,
June 2020,1398000000.0,-431000000.0,,
September 2020,1726000000.0,-91000000.0,,
December 2020,2045000000.0,160000000.0,,
March 2021,1748000000.0,103000000.0,,
June 2021,1898000000.0,345000000.0,,
September 2021,1973000000.0,239000000.0,,
December 2021,2428000000.0,743000000.0,,
March 2022,1879000000.0,286000000.0,,
June 2022,1981000000.0,275000000.0,,
