,NetIncomeLoss,Assets,AssetsCurrent
March 2009,9667750.0,,
June 2009,9667750.0,,
September 2009,9667750.0,,
December 2009,9667750.0,,
March 2010,10198000.0,,
June 2010,9973000.0,,
September 2010,7556000.0,,
December 2010,-32377000.0,1081758000.0,401191000.0
March 2011,8112000.0,,
June 2011,9946000.0,1116306000.0,421398000.0
September 2011,-309406000.0,797603000.0,419795000.0
December 2011,-418000.0,755666000.0,368088000.0
March 2012,213000.0,744665000.0,362461000.0
June 2012,-980000.0,747914000.0,365457000.0
September 2012,1287000.0,749844000.0,371738000.0
