,OperatingExpenses,Assets,AssetsCurrent
June 2009,78107000.0,,
September 2009,88969000.0,,
December 2009,91197000.0,,
March 2010,,,
June 2010,82277000.0,1372044000.0,570113000.0
September 2010,87953000.0,1324777000.0,509732000.0
December 2010,93355000.0,1296015000.0,473324000.0
