,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2008,20382250.0,35191500.0,,
September 2008,20382250.0,35191500.0,,
December 2008,20382250.0,35191500.0,,
March 2009,20382250.0,35191500.0,,
June 2009,15378000.0,69431000.0,,
September 2009,15886000.0,72510000.0,,
December 2009,16057000.0,78371000.0,,
March 2010,28575000.0,58402000.0,3869624000.0,1718978000.0
June 2010,13888000.0,74644000.0,3851863000.0,1515074000.0
September 2010,15767000.0,97246000.0,4103817000.0,1763235000.0
December 2010,12733000.0,70181000.0,4303665000.0,1981873000.0
March 2011,22572000.0,71104000.0,4443845000.0,2059233000.0
June 2011,12202000.0,71518000.0,4291444000.0,1856398000.0
September 2011,14886000.0,,4210710000.0,1740750000.0
December 2011,14624000.0,,4251067000.0,1773512000.0
March 2012,24691000.0,,4541746000.0,2009695000.0
June 2012,14008000.0,,4313415000.0,1794512000.0
September 2012,15914000.0,,4151423000.0,1748387000.0
December 2012,13947000.0,,4259928000.0,2098296000.0
March 2013,20809000.0,,4383010000.0,2218732000.0
June 2013,10425000.0,,4382554000.0,1974391000.0
September 2013,11801000.0,,4445358000.0,2008123000.0
December 2013,11899000.0,,5591415000.0,2315338000.0
March 2014,28395000.0,,5771146000.0,2461598000.0
June 2014,5163000.0,85598000.0,5844957000.0,2540094000.0
September 2014,10016000.0,95109000.0,5765799000.0,2483653000.0
December 2014,12194000.0,38163000.0,5819719000.0,2589452000.0
March 2015,25368000.0,-23870000.0,5504402000.0,2388906000.0
June 2015,24664000.0,57836000.0,5442913000.0,2361597000.0
September 2015,28666000.0,66402000.0,5410648000.0,2359972000.0
December 2015,29670000.0,61762000.0,5339392000.0,2240442000.0
March 2016,20000000.0,77000000.0,5469043000.0,2408136000.0
June 2016,36000000.0,91000000.0,5317528000.0,2180297000.0
September 2016,25000000.0,60316000.0,5366092000.0,2244340000.0
December 2016,35000000.0,64684000.0,5418000000.0,2235000000.0
March 2017,22000000.0,66000000.0,5570000000.0,2405000000.0
June 2017,32000000.0,88000000.0,5479000000.0,2310000000.0
September 2017,24000000.0,94000000.0,5537000000.0,2415000000.0
December 2017,37000000.0,62000000.0,5666000000.0,2542000000.0
March 2018,34000000.0,101000000.0,5385000000.0,2182000000.0
