,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,33427.0,33427.0,-224835.5,,
June 2010,33427.0,33427.0,-224835.5,,
September 2010,12573.0,12573.0,-24590.0,,
December 2010,,,,2960150.0,1031879.0
March 2011,125851.0,125851.0,-78787.0,,
June 2011,130494.0,130494.0,-85146.0,,
September 2011,171578.0,171578.0,-195628.0,12496568.0,3642427.0
December 2011,194423.0,194423.0,-175609.0,11585887.0,2736622.0
March 2012,200147.0,200147.0,105455.0,11833102.0,3008897.0
June 2012,394139.0,394139.0,-381420.0,,
September 2012,414815.0,414815.0,79786.0,13958824.0,5978912.0
December 2012,47344.0,47344.0,-55411.0,13626676.0,5673839.0
March 2013,276762.0,276762.0,-123945.0,,
June 2013,308231.0,308231.0,-1015138.0,12929197.0,4435826.0
September 2013,293579.0,293579.0,281981.0,12815663.0,4351360.0
December 2013,311308.0,311308.0,,11284330.0,2840628.0
March 2014,249010.0,249010.0,,11435176.0,1956411.0
June 2014,223407.0,223407.0,,11389575.0,1523110.0
September 2014,246261.0,246261.0,,11308116.0,1484800.0
December 2014,247253.0,247253.0,,11170276.0,1357908.0
March 2015,166707.0,166707.0,,11159353.0,1310967.0
June 2015,158187.0,38392.0,,11237055.0,1270455.0
September 2015,158253.0,36860.0,,11277915.0,1233804.0
December 2015,-1761.5054054054053,-1222.7837837837837,,9626132.0,2184154.0
March 2016,86564.0,34768.0,,10001319.0,2428267.0
June 2016,139072.0,87192.0,,10008466.0,2302056.0
September 2016,101217.0,47427.0,,10097452.0,2247070.0
December 2016,-1761.5054054054053,-1222.7837837837837,,,
March 2017,-1761.5054054054053,-1222.7837837837837,,,
June 2017,-1761.5054054054053,-1222.7837837837837,,,
September 2017,-1761.5054054054053,-1222.7837837837837,,,
December 2017,-1761.5054054054053,-1222.7837837837837,,,
March 2018,-1761.5054054054053,-1222.7837837837837,,,
June 2018,-1761.5054054054053,-1222.7837837837837,,,
September 2018,-1761.5054054054053,-1222.7837837837837,,,
December 2018,-1761.5054054054053,-1222.7837837837837,,,
March 2019,-1761.5054054054053,-1222.7837837837837,,,
June 2019,-1761.5054054054053,-1222.7837837837837,,,
September 2019,-1761.5054054054053,-1222.7837837837837,,,
December 2019,-1761.5054054054053,-1222.7837837837837,,,
March 2020,-1761.5054054054053,-1222.7837837837837,,,
June 2020,-1761.5054054054053,-1222.7837837837837,,,
September 2020,-1761.5054054054053,-1222.7837837837837,,,
December 2020,-1761.5054054054053,-1222.7837837837837,,,
March 2021,-1761.5054054054053,-1222.7837837837837,,,
June 2021,-1761.5054054054053,-1222.7837837837837,,,
September 2021,-1761.5054054054053,-1222.7837837837837,,,
December 2021,-1761.5054054054053,-1222.7837837837837,,,
March 2022,-1761.5054054054053,-1222.7837837837837,,,
June 2022,-1761.5054054054053,-1222.7837837837837,,,
September 2022,-1761.5054054054053,-1222.7837837837837,,,
December 2022,-1761.5054054054053,-1222.7837837837837,,,
March 2023,-1761.5054054054053,-1222.7837837837837,,,
June 2023,-1761.5054054054053,-1222.7837837837837,,,
September 2023,-1761.5054054054053,-1222.7837837837837,,,
December 2023,-1761.5054054054053,-1222.7837837837837,,,
March 2024,-1761.5054054054053,-1222.7837837837837,,,
June 2024,-1761.5054054054053,-1222.7837837837837,,,
September 2024,-1761.5054054054053,-1222.7837837837837,,,
December 2024,-1761.5054054054053,-1222.7837837837837,,,
March 2025,-1761.5054054054053,-1222.7837837837837,,,
June 2025,-1761.5054054054053,-1222.7837837837837,,,
September 2025,-1761.5054054054053,-1222.7837837837837,,,
December 2025,-1761.5054054054053,-1222.7837837837837,,,
March 2026,-1761.5054054054053,-1222.7837837837837,,,
June 2026,-1761.5054054054053,-1222.7837837837837,,,
September 2026,-1761.5054054054053,-1222.7837837837837,,,
December 2026,-1761.5054054054053,-1222.7837837837837,,,
March 2027,-1761.5054054054053,-1222.7837837837837,,,
June 2027,-1761.5054054054053,-1222.7837837837837,,,
September 2027,-1761.5054054054053,-1222.7837837837837,,,
December 2027,-1761.5054054054053,-1222.7837837837837,,,
March 2028,-1761.5054054054053,-1222.7837837837837,,,
June 2028,-1761.5054054054053,-1222.7837837837837,,,
September 2028,-1761.5054054054053,-1222.7837837837837,,,
December 2028,-1761.5054054054053,-1222.7837837837837,,,
March 2029,-1761.5054054054053,-1222.7837837837837,,,
June 2029,-1761.5054054054053,-1222.7837837837837,,,
September 2029,-1761.5054054054053,-1222.7837837837837,,,
December 2029,-1761.5054054054053,-1222.7837837837837,,,
March 2030,-1761.5054054054053,-1222.7837837837837,,,
June 2030,-1761.5054054054053,-1222.7837837837837,,,
September 2030,-1761.5054054054053,-1222.7837837837837,,,
December 2030,-1761.5054054054053,-1222.7837837837837,,,
March 2031,-1761.5054054054053,-1222.7837837837837,,,
June 2031,-1761.5054054054053,-1222.7837837837837,,,
September 2031,-1761.5054054054053,-1222.7837837837837,,,
December 2031,-1761.5054054054053,-1222.7837837837837,,,
March 2032,-1761.5054054054053,-1222.7837837837837,,,
June 2032,-1761.5054054054053,-1222.7837837837837,,,
September 2032,-1761.5054054054053,-1222.7837837837837,,,
December 2032,-1761.5054054054053,-1222.7837837837837,,,
March 2033,-1761.5054054054053,-1222.7837837837837,,,
June 2033,-1761.5054054054053,-1222.7837837837837,,,
September 2033,-1761.5054054054053,-1222.7837837837837,,,
December 2033,-1761.5054054054053,-1222.7837837837837,,,
