,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2002,,153212.21875,-301780.92307692306,,
December 2002,,153212.21875,-301780.92307692306,,
March 2003,,153212.21875,-301780.92307692306,,
June 2003,,153212.21875,-301780.92307692306,,
September 2003,,153212.21875,-301780.92307692306,,
December 2003,,153212.21875,-301780.92307692306,,
March 2004,,153212.21875,-301780.92307692306,,
June 2004,,153212.21875,-301780.92307692306,,
September 2004,,153212.21875,-301780.92307692306,,
December 2004,,153212.21875,-301780.92307692306,,
March 2005,,153212.21875,-301780.92307692306,,
June 2005,,153212.21875,-301780.92307692306,,
September 2005,,153212.21875,-301780.92307692306,,
December 2005,,153212.21875,-301780.92307692306,,
March 2006,,153212.21875,-301780.92307692306,,
June 2006,,153212.21875,-301780.92307692306,,
September 2006,,153212.21875,-301780.92307692306,,
December 2006,,153212.21875,-301780.92307692306,,
March 2007,,153212.21875,-301780.92307692306,,
June 2007,,153212.21875,-301780.92307692306,,
September 2007,,153212.21875,-301780.92307692306,,
December 2007,,153212.21875,-301780.92307692306,,
March 2008,,153212.21875,-301780.92307692306,,
June 2008,,153212.21875,-301780.92307692306,,
September 2008,,153212.21875,-301780.92307692306,,
December 2008,,153212.21875,-301780.92307692306,,
March 2009,,153212.21875,6206.0,,
June 2009,,153212.21875,6206.0,,
September 2009,,153212.21875,6206.0,,
December 2009,,153212.21875,6206.0,,
March 2010,,153212.21875,-17358.5,,
June 2010,,153212.21875,-17358.5,,
September 2010,,,-48925.0,,
December 2010,,,-5340.0,53869.0,226.0
March 2011,19039.0,,44399.0,,
June 2011,249958.0,,-144188.0,0.0,
September 2011,357221.0,,-262793.0,189159.0,126392.0
December 2011,,,-6266.0,90716.0,24492.0
March 2012,-432423.0,,-3832516.0,194678.0,138191.0
June 2012,416839.0,,4086742.0,135723.0,74215.0
September 2012,371121.0,,-149247.0,667256.0,20352.0
December 2012,,,-1734127.0,809909.0,188233.0
March 2013,504955.0,,683696.0,705501.0,96116.0
June 2013,500830.0,,1494548.0,663831.0,65439.0
September 2013,612634.0,,436448.0,758599.0,171200.0
December 2013,,,378089.0,790598.0,214192.0
March 2014,745696.0,,-897936.0,766187.0,180540.0
June 2014,599544.0,,785769.0,940724.0,348898.0
September 2014,624108.0,,-222305.0,915227.0,167188.0
December 2014,,,-338839.0,564246.0,102325.0
March 2015,588885.0,,796454.0,481186.0,46709.0
June 2015,474294.0,,-347724.0,545246.0,138210.0
September 2015,622235.0,,-124195.0,828926.0,448008.0
December 2015,,,-1990295.0,712174.0,55172.0
March 2016,533350.0,,155504.0,828554.0,201746.0
June 2016,697672.0,,-314406.0,1296439.0,252395.0
