,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,180100000.0,58650000.0,31350000.0,,
June 2009,180100000.0,58650000.0,31350000.0,,
September 2009,180100000.0,58650000.0,31350000.0,,
December 2009,180100000.0,58650000.0,31350000.0,,
March 2010,180800000.0,61500000.0,20900000.0,,
June 2010,196800000.0,76600000.0,-14200000.0,,
September 2010,180600000.0,59600000.0,15100000.0,,
December 2010,182200000.0,65300000.0,14800000.0,954200000.0,314400000.0
March 2011,190800000.0,67400000.0,-25500000.0,,
June 2011,197000000.0,65000000.0,22900000.0,934300000.0,358700000.0
September 2011,194800000.0,67000000.0,27100000.0,971400000.0,408400000.0
December 2011,188700000.0,65100000.0,16300000.0,1005800000.0,302700000.0
March 2012,215000000.0,78100000.0,10200000.0,1007000000.0,319600000.0
