,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,5366249.0,2043301.0,-1251562.25,,,
June 2010,5193418.0,1879020.0,-1251562.25,,,
September 2010,6016405.0,1785609.0,-1251562.25,,,
December 2010,6826412.0,1919773.0,-1251562.25,14025532.0,5333787.0,5942647.0
March 2011,6600922.0,1435166.0,-2244092.75,16118800.0,7616502.0,6119942.0
June 2011,5731139.0,1097888.0,-2244092.75,14340323.0,6099568.0,6051587.0
September 2011,4803434.0,1363385.0,-2244092.75,12807874.0,4900738.0,5989980.0
December 2011,3548593.0,1670664.0,-2244092.75,11096341.0,7337543.0,2168787.0
March 2012,5125085.0,1985463.0,,32800690.0,11412126.0,18049314.0
June 2012,9434809.0,2386083.0,,,,
September 2012,9860132.0,2378826.0,,31734395.0,11526792.0,17536326.0
December 2012,9835308.0,2499306.0,,29129603.0,9937307.0,17081525.0
March 2013,8831045.0,2144831.0,,28193896.0,9112010.0,17125167.0
June 2013,6080479.0,1631945.0,,27060821.0,8555946.0,16961341.0
September 2013,5713036.0,1360610.0,,26720778.0,8679161.0,16738338.0
December 2013,5563988.0,639143.0,,24935631.0,7282418.0,16464647.0
March 2014,5774211.0,1010609.0,,24423819.0,7142572.0,16199503.0
June 2014,5808048.0,1054355.0,,24710287.0,7756016.0,15948274.0
September 2014,6650613.0,1180940.0,,25761396.0,9010562.0,15718878.0
December 2014,8445044.0,1151308.0,,25606677.0,9144239.0,15502963.0
March 2015,7100969.0,987766.0,,25865932.0,9574004.0,15292661.0
June 2015,9103254.0,1178539.0,,27406202.0,10443947.0,15760397.0
September 2015,12742525.0,1047808.0,,27237585.0,10274788.0,15541435.0
December 2015,15622399.0,1431584.0,,28732526.0,11620447.0,15306518.0
March 2016,14042172.0,1259626.0,,26708497.0,9787974.0,15066210.0
June 2016,12284671.0,1298310.0,,26154635.0,9711970.0,14596033.0
September 2016,12801046.0,1229177.0,,26465015.0,10348118.0,14364973.0
December 2016,11894584.0,1209369.0,,27561139.0,11826046.0,14119870.0
March 2017,10973140.0,2118118.0,,34934509.0,11403783.0,21976627.0
June 2017,11960149.0,2165180.0,,35073840.0,11798014.0,21598895.0
September 2017,11551060.0,2025254.0,,36648714.0,13226575.0,21188956.0
December 2017,12637075.0,2034354.0,,38247836.0,15244127.0,20697430.0
March 2018,13040171.0,2126362.0,-1472708.0,34623800.0,11900814.0,20343072.0
June 2018,12752668.0,1982851.0,-1472708.0,34450033.0,12084892.0,20005445.0
September 2018,11950596.0,1859020.0,-1472708.0,32040348.0,10111561.0,19667820.0
December 2018,11136105.0,2534641.0,-1472708.0,28665882.0,7212017.0,19330193.0
March 2019,10729626.0,2377061.0,-2462393.0,28686088.0,6672396.0,20285220.0
June 2019,10477332.0,2213507.0,-1954993.0,27644127.0,6274831.0,19800791.0
September 2019,11208571.0,2081547.0,787900.0,30399266.0,7043307.0,21888849.0
December 2019,14147005.0,2000900.0,-858621.0,30690928.0,8146662.0,
March 2020,14025900.0,2058842.0,-2825236.0,28919131.0,6621117.0,
June 2020,7756827.0,1781121.0,-1359288.0,29342669.0,7681048.0,
September 2020,10001658.0,1870258.0,-2405080.0,35289789.0,14030458.0,
December 2020,12607720.0,1920769.0,-714965.0,35181571.0,14531710.0,
March 2021,11768629.0,1724978.0,-2147268.0,44549595.0,24089056.0,
June 2021,12770247.0,1676890.0,-2382127.0,44365336.0,24407666.0,
September 2021,14828024.0,1824869.0,-1830268.0,45037635.0,24045380.0,
December 2021,12308592.0,1971476.0,-1240986.0,43997074.0,23077942.0,
March 2022,12053827.0,,-2089263.0,40956864.0,20529168.0,
June 2022,16215536.0,,-3229927.0,42480189.0,22586848.0,
