,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2006,,235250750.0,261584000.0,113525750.0,,,
September 2006,,235250750.0,261584000.0,113525750.0,,,
December 2006,,235250750.0,261584000.0,113525750.0,,,
March 2007,,235250750.0,261584000.0,113525750.0,,,
June 2007,,167743250.0,288711250.0,241983250.0,,,
September 2007,,167743250.0,288711250.0,241983250.0,,,
December 2007,,167743250.0,288711250.0,241983250.0,,,
March 2008,,167743250.0,288711250.0,241983250.0,4525367000.0,3036649000.0,604201000.0
June 2008,,112112000.0,342955000.0,242920000.0,,,
September 2008,,146357000.0,326261000.0,244086000.0,,,
December 2008,,279051000.0,289968000.0,187975000.0,,,
March 2009,,123774000.0,515090000.0,92762000.0,5196808000.0,3785954000.0,615126000.0
June 2009,,147126000.0,311807000.0,262898000.0,5592894000.0,4098840000.0,606312000.0
September 2009,,263079000.0,324924000.0,186662000.0,5798773000.0,4324759000.0,596238000.0
December 2009,,233609000.0,306962000.0,210232000.0,6106141000.0,4559413000.0,589230000.0
March 2010,,409747000.0,320576000.0,22591000.0,6223531000.0,4579191000.0,578721000.0
June 2010,,219657000.0,448369000.0,322476000.0,5946329000.0,4455877000.0,571545000.0
September 2010,,154511000.0,316386000.0,320707000.0,6216607000.0,4639791000.0,570987000.0
December 2010,,200825000.0,285662000.0,320707000.0,6509606000.0,4981562000.0,669639000.0
March 2011,,140879000.0,351694000.0,117477000.0,6922454000.0,5259673000.0,1662781000.0
June 2011,587567250.0,194443000.0,358077000.0,258137000.0,7220574000.0,3831144000.0,2453230000.0
September 2011,587567250.0,197331000.0,388657000.0,249813000.0,7055704000.0,3611544000.0,2439552000.0
December 2011,587567250.0,191269000.0,396054000.0,278436000.0,7342013000.0,3876426000.0,
March 2012,587567250.0,213889000.0,410549000.0,192672000.0,7491755000.0,3586195000.0,3905560000.0
June 2012,577601500.0,195166000.0,382309000.0,55285000.0,7446011000.0,3555380000.0,
September 2012,577601500.0,202839000.0,374889000.0,20777000.0,7537462000.0,3271819000.0,
December 2012,753670000.0,325290000.0,428380000.0,-153608000.0,7485310000.0,2876855000.0,
March 2013,613027000.0,240299000.0,372728000.0,45443000.0,7629582000.0,2947786000.0,
June 2013,614604500.0,185424000.0,443863000.0,23278000.0,7608598000.0,2997606000.0,
September 2013,614604500.0,191358000.0,408564000.0,69987000.0,7736966000.0,3002061000.0,
December 2013,674487000.0,219506000.0,454981000.0,17961000.0,9058742000.0,4293118000.0,
March 2014,870809000.0,191988000.0,678821000.0,54084000.0,12017531000.0,4123712000.0,
