,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,5208250.0,4186000.0,-3943000.0,,
June 2014,5208250.0,4186000.0,-3943000.0,,
September 2014,5208250.0,4186000.0,-3943000.0,,
December 2014,5208250.0,4186000.0,-3943000.0,,
March 2015,5824000.0,4503000.0,-5740000.0,,
June 2015,7685000.0,5976000.0,-6619000.0,,
September 2015,7781000.0,6258000.0,-7050000.0,,
December 2015,7556000.0,5787000.0,-5631000.0,18690000.0,14942000.0
March 2016,9177000.0,6876000.0,-7991000.0,51708000.0,50767000.0
June 2016,10519000.0,7404000.0,-9053000.0,44753000.0,43901000.0
September 2016,12484000.0,9218000.0,-10771000.0,103790000.0,103073000.0
December 2016,13659000.0,10461000.0,-9417000.0,91140000.0,90237000.0
March 2017,16278000.0,13108000.0,-15096000.0,75480000.0,74623000.0
June 2017,18272000.0,15370000.0,-16958000.0,62058000.0,61486000.0
September 2017,15635000.0,12894000.0,-13954000.0,60716000.0,46437000.0
December 2017,15129000.0,12282000.0,-13424000.0,94389000.0,76133000.0
March 2018,12223000.0,8400000.0,-11026000.0,82256000.0,65607000.0
June 2018,16561000.0,12604000.0,-15478000.0,79468000.0,62958000.0
September 2018,19741000.0,15591000.0,-18428000.0,63963000.0,48334000.0
December 2018,17497000.0,13717000.0,-16900000.0,136142000.0,120860000.0
March 2019,20091000.0,16148000.0,-14418000.0,123493000.0,108465000.0
June 2019,20607000.0,16925000.0,-20018000.0,105749000.0,91087000.0
September 2019,13299000.0,10145000.0,-12833000.0,94038000.0,79694000.0
December 2019,12157000.0,9101000.0,-11856000.0,84724000.0,70871000.0
March 2020,10105000.0,6518000.0,-7465000.0,73089000.0,59593000.0
June 2020,8950000.0,4584000.0,-8893000.0,63968000.0,50830000.0
September 2020,8177000.0,1240000.0,-8169000.0,54351000.0,41573000.0
December 2020,35295000.0,9968000.0,-32960000.0,114835000.0,87581000.0
March 2021,12831000.0,6779000.0,-8682000.0,92288000.0,66637000.0
June 2021,12039000.0,7327000.0,-10454000.0,81251000.0,58185000.0
September 2021,11137000.0,6624000.0,-9956000.0,69821000.0,48156000.0
December 2021,10782000.0,5680000.0,-10411000.0,62932000.0,42708000.0
March 2022,13622000.0,4896000.0,-13381000.0,31559000.0,20417000.0
June 2022,6698000.0,1141000.0,-4845000.0,15469000.0,14528000.0
