,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2004,332513.76470588235,-1161.0,,
December 2004,332513.76470588235,-1161.0,,
March 2005,332513.76470588235,-96613.5,,
June 2005,332513.76470588235,-96613.5,,
September 2005,332513.76470588235,-96613.5,,
December 2005,332513.76470588235,-96613.5,,
March 2006,332513.76470588235,-234756.5,,
June 2006,332513.76470588235,-234756.5,,
September 2006,332513.76470588235,-234756.5,,
December 2006,332513.76470588235,-234756.5,,
March 2007,332513.76470588235,-130758.0,,
June 2007,332513.76470588235,-130758.0,,
September 2007,332513.76470588235,-130758.0,,
December 2007,332513.76470588235,-130758.0,,
March 2008,332513.76470588235,-556093.75,,
June 2008,332513.76470588235,-556093.75,,
September 2008,332513.76470588235,-556093.75,,
December 2008,332513.76470588235,-556093.75,,
March 2009,332513.76470588235,-1243807.0,,
June 2009,332513.76470588235,-1243807.0,,
September 2009,332513.76470588235,-1243807.0,,
December 2009,332513.76470588235,-1243807.0,,
March 2010,332513.76470588235,-897542.25,,
June 2010,332513.76470588235,-897542.25,,
September 2010,332513.76470588235,-897542.25,,
December 2010,332513.76470588235,-897542.25,,
March 2011,332513.76470588235,-594516.0,,
June 2011,332513.76470588235,-594516.0,,
September 2011,332513.76470588235,-594516.0,,
December 2011,332513.76470588235,-594516.0,,
March 2012,332513.76470588235,-5768628.75,,
June 2012,332513.76470588235,-5768628.75,,
September 2012,332513.76470588235,-5768628.75,,
December 2012,332513.76470588235,-5768628.75,,
March 2013,150233.0,-3974933.0,,
June 2013,325050.0,-1568783.0,,
September 2013,666040.0,9308983.0,,
December 2013,400358.0,9295205.0,3743233.0,3270766.0
March 2014,444278.0,401773.0,2890566.0,2155362.0
June 2014,663908.0,-1135145.0,11805329.0,11805329.0
September 2014,1195668.0,-2009206.0,10350517.0,10344749.0
December 2014,1403690.0,-2444681.0,8787103.0,8759872.0
March 2015,1136434.0,-2136559.0,15931353.0,15898171.0
June 2015,1249097.0,-2232186.0,33877502.0,33836634.0
September 2015,2076410.0,-3365687.0,31350399.0,31225700.0
December 2015,3112457.0,-4355855.0,28204764.0,28088194.0
March 2016,3511477.0,-4967352.0,23436766.0,23309314.0
June 2016,2834523.0,-4302616.0,32883548.0,32808521.0
September 2016,3379711.0,-4775307.0,29191477.0,29125787.0
December 2016,3449959.0,-4654175.0,25187679.0,25131327.0
March 2017,3369023.0,-5091121.0,31531617.0,31473333.0
June 2017,3848889.0,-5308760.0,26467944.0,26342021.0
September 2017,3539368.0,-4986199.0,49229420.0,49052742.0
December 2017,5545288.0,-6954509.0,44174958.0,43965766.0
March 2018,6600106.0,-8397063.0,40775901.0,40605039.0
June 2018,6792974.0,-9050435.0,43286042.0,43071299.0
September 2018,7880822.0,-10812565.0,37131593.0,36845110.0
December 2018,8549105.0,-10633182.0,95091155.0,94769286.0
March 2019,7848590.0,-15624028.0,88128123.0,86996257.0
June 2019,10664858.0,-13327165.0,73839014.0,72855902.0
September 2019,16223972.0,-18715014.0,77440999.0,77020364.0
December 2019,9614431.0,-13160624.0,75518281.0,75168825.0
March 2020,6633603.0,-9868160.0,63029099.0,62751683.0
June 2020,4885875.0,-7520216.0,71627295.0,71422526.0
September 2020,6133580.0,-8873173.0,88324430.0,88192780.0
December 2020,7028243.0,-11292180.0,83352503.0,83059268.0
March 2021,7726342.0,-11289862.0,147306100.0,147072922.0
June 2021,11474446.0,-14936910.0,256427212.0,256260728.0
September 2021,12894344.0,-15794955.0,247217570.0,246771949.0
December 2021,12841400.0,-15754547.0,233137120.0,232752770.0
March 2022,12234320.0,-16788292.0,222692981.0,222355055.0
June 2022,14570654.0,-17780951.0,201015324.0,200741410.0
