,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,2180000.0,2183750.0,-1124250.0,,
June 2018,2180000.0,2183750.0,-1124250.0,,
September 2018,2180000.0,2183750.0,-1124250.0,,
December 2018,2180000.0,2183750.0,-1124250.0,23680000.0,5754000.0
March 2019,3620000.0,3620000.0,-1322000.0,,
June 2019,4040000.0,4040000.0,-1224000.0,,
September 2019,4894000.0,4894000.0,-2210000.0,,
December 2019,3124000.0,3124000.0,-990000.0,42024000.0,7974000.0
March 2020,5936000.0,5936000.0,-3506000.0,47781000.0,10218000.0
June 2020,5543000.0,5543000.0,1157000.0,65591000.0,12934000.0
September 2020,8490000.0,8490000.0,-5159000.0,76322000.0,19762000.0
