,OperatingExpenses,NetIncomeLoss,Assets
March 2014,22070250.0,4292750.0,
June 2014,22070250.0,4292750.0,
September 2014,22070250.0,4292750.0,
December 2014,22070250.0,4292750.0,841894000.0
March 2015,18526000.0,3419000.0,
June 2015,17197000.0,3422000.0,
September 2015,16634000.0,3306000.0,
December 2015,23843000.0,4183000.0,739154000.0
March 2016,22289000.0,4308000.0,654689000.0
June 2016,57566000.0,-39235000.0,537339000.0
September 2016,34552000.0,-21340000.0,518012000.0
December 2016,29849000.0,-7613000.0,512554000.0
March 2017,16349000.0,-6840000.0,479839000.0
June 2017,12079000.0,115409000.0,371363000.0
September 2017,9609000.0,80796000.0,345545000.0
December 2017,26106000.0,-15366000.0,329617000.0
March 2018,11088000.0,-835000.0,327357000.0
June 2018,8977000.0,1295000.0,329206000.0
September 2018,9741000.0,12389000.0,322784000.0
December 2018,13562000.0,12079000.0,335980000.0
March 2019,10323000.0,-455000.0,372674000.0
June 2019,9113000.0,9521000.0,381363000.0
September 2019,8203000.0,508000.0,401182000.0
December 2019,11462000.0,-4725000.0,400232000.0
March 2020,11703000.0,-3201000.0,393718000.0
June 2020,9011000.0,-4148000.0,390971000.0
September 2020,10733000.0,-5167000.0,377002000.0
December 2020,26993000.0,-21073000.0,356060000.0
March 2021,10595000.0,-4678000.0,330525000.0
June 2021,8439000.0,-2029000.0,329108000.0
September 2021,8166000.0,-1749000.0,326684000.0
December 2021,11266000.0,-4590000.0,321013000.0
March 2022,8369000.0,-890000.0,310146000.0
June 2022,8578000.0,-1584000.0,317882000.0
