,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,5755000.0,355250.0,2411500.0,,,
September 2009,5755000.0,355250.0,2411500.0,,,
December 2009,5755000.0,355250.0,2411500.0,,,
March 2010,5755000.0,355250.0,2411500.0,,,
June 2010,6130000.0,366000.0,2520000.0,,,
September 2010,5168000.0,396000.0,3501000.0,,,
December 2010,6573000.0,391000.0,3761000.0,,,
March 2011,8127000.0,396000.0,2438000.0,191865000.0,60137000.0,
June 2011,11728000.0,416000.0,-2376000.0,449108000.0,168169000.0,
September 2011,15216000.0,401000.0,-5439000.0,492803000.0,177097000.0,
December 2011,15442000.0,453000.0,-23049000.0,491290000.0,175244000.0,
March 2012,13388000.0,495000.0,-12943000.0,501898000.0,168231000.0,333667000.0
June 2012,8122000.0,436000.0,-9862000.0,495936000.0,161330000.0,334606000.0
September 2012,15558000.0,461000.0,-8933000.0,488947000.0,155808000.0,333139000.0
December 2012,11276000.0,445000.0,935000.0,442642000.0,141349000.0,301293000.0
March 2013,97183000.0,924000.0,-73651000.0,364969000.0,152631000.0,214443000.0
June 2013,11912000.0,549000.0,100980000.0,277371000.0,94319000.0,
September 2013,11247000.0,398000.0,2164000.0,289504000.0,100001000.0,
December 2013,11937000.0,452000.0,1148000.0,297340000.0,103157000.0,
March 2014,14366000.0,541000.0,3067000.0,318853000.0,125266000.0,
June 2014,7740000.0,522000.0,3949000.0,310277000.0,110391000.0,
September 2014,12188000.0,539000.0,1475000.0,376631000.0,170379000.0,
December 2014,15510000.0,601000.0,2927000.0,373661000.0,166630000.0,
March 2015,12549000.0,611000.0,3102000.0,420881000.0,181795000.0,
June 2015,14376000.0,736000.0,1910000.0,386494000.0,126642000.0,
September 2015,21497000.0,646000.0,-1392000.0,396416000.0,133034000.0,
December 2015,12184000.0,711000.0,7748000.0,383055000.0,115592000.0,
March 2016,14581000.0,915000.0,2297000.0,413372000.0,140085000.0,
June 2016,7128000.0,869000.0,7508000.0,440783000.0,159056000.0,
September 2016,13481000.0,905000.0,9143000.0,437668000.0,148399000.0,
December 2016,12225000.0,1039000.0,11110000.0,443029000.0,147213000.0,
March 2017,14240000.0,1011000.0,9812000.0,436139000.0,122131000.0,
June 2017,10583000.0,1002000.0,7626000.0,434894000.0,119842000.0,
September 2017,13312000.0,1240000.0,6301000.0,461464000.0,143835000.0,
December 2017,17641000.0,1678000.0,-2527000.0,467694000.0,117190000.0,
March 2018,14713000.0,1772000.0,9195000.0,494497000.0,134685000.0,
June 2018,18468000.0,1736000.0,-5495000.0,549253000.0,290568000.0,
September 2018,15318000.0,1784000.0,3513000.0,584013000.0,308921000.0,
December 2018,19534000.0,2054000.0,-3102000.0,605849000.0,329839000.0,
March 2019,20457000.0,2440000.0,-2765000.0,632362000.0,352882000.0,
June 2019,19291000.0,2372000.0,-6151000.0,693832000.0,371065000.0,
September 2019,21881000.0,2148000.0,6189000.0,712558000.0,376434000.0,
December 2019,18415000.0,2174000.0,865000.0,726742000.0,373418000.0,
March 2020,42075000.0,2506000.0,-8193000.0,777029000.0,409116000.0,
June 2020,13012000.0,1942000.0,-3012000.0,760000000.0,380598000.0,
September 2020,14831000.0,1972000.0,15184000.0,779436000.0,397002000.0,
December 2020,8348000.0,2100000.0,8469000.0,799236000.0,395108000.0,
March 2021,26637000.0,2549000.0,835000.0,847882000.0,422856000.0,
June 2021,17822000.0,2501000.0,861000.0,903940000.0,440981000.0,
September 2021,26397000.0,2495000.0,3683000.0,927212000.0,456421000.0,
December 2021,23899000.0,2635000.0,3139000.0,938280000.0,464762000.0,
March 2022,21043000.0,2871000.0,-322000.0,1015698000.0,536985000.0,
June 2022,22967000.0,3113000.0,-175000.0,1000426000.0,528935000.0,
