,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,3022000.0,2755000.0,-216000.0,,
June 2016,2963000.0,2692000.0,-323000.0,,
September 2016,2737000.0,2471000.0,-221000.0,,
December 2016,2779000.0,2510000.0,-4099000.0,15375000.0,6013000.0
March 2017,2842000.0,2564000.0,-168000.0,,
June 2017,2881000.0,2616000.0,-305000.0,14479000.0,6476000.0
September 2017,2892000.0,2632000.0,-436000.0,13843000.0,6078000.0
December 2017,2788000.0,2548000.0,-1199000.0,12627000.0,6242000.0
March 2018,2751000.0,2518000.0,-266000.0,12299000.0,6081000.0
June 2018,2672000.0,2430000.0,-431000.0,11333000.0,5306000.0
September 2018,2517000.0,2285000.0,-2483000.0,8757000.0,4940000.0
December 2018,2248000.0,2019000.0,-348000.0,8462000.0,4902000.0
March 2019,,,,,
