,NetIncomeLoss,Assets
March 2009,720649.0,
June 2009,720649.0,
September 2009,720649.0,
December 2009,720649.0,
March 2010,1023599.0,
June 2010,306832.0,
September 2010,879407.0,
December 2010,597844.0,612616555.0
March 2011,766068.0,
June 2011,987000.0,582329413.0
September 2011,247299.0,584705634.0
December 2011,942000.0,587044664.0
March 2012,1003000.0,583800929.0
June 2012,1202878.0,565012741.0
September 2012,1104000.0,555247549.0
December 2012,1175000.0,572447628.0
March 2013,1097624.0,569155274.0
June 2013,1347000.0,557493605.0
September 2013,1116449.0,559366035.0
December 2013,1080000.0,556234744.0
March 2014,901159.0,554886917.0
June 2014,1325272.0,589772557.0
September 2014,1037854.0,595169330.0
December 2014,1047000.0,650199661.0
March 2015,1121871.0,638148242.0
June 2015,1903000.0,628548294.0
September 2015,1502696.0,616092168.0
December 2015,1389000.0,608665000.0
March 2016,1307000.0,616675786.0
June 2016,1336000.0,618053000.0
September 2016,1378000.0,615314000.0
December 2016,1500000.0,633119000.0
March 2017,1394000.0,640540000.0
June 2017,1185000.0,636678000.0
September 2017,402000.0,770713000.0
December 2017,865000.0,780450000.0
March 2018,1799000.0,786661000.0
June 2018,2200000.0,807784000.0
September 2018,1786000.0,815153000.0
December 2018,2435000.0,830300000.0
March 2019,1814000.0,852231000.0
June 2019,2285000.0,855412000.0
September 2019,2418000.0,875830000.0
December 2019,4144000.0,880014000.0
March 2020,1088000.0,902457000.0
June 2020,5668000.0,1014047000.0
September 2020,5250000.0,993381000.0
December 2020,1749000.0,978532000.0
March 2021,4117000.0,1026974000.0
June 2021,2655000.0,1049324000.0
September 2021,4092000.0,1070248000.0
December 2021,2717000.0,1076556000.0
March 2022,2520000.0,1069358000.0
June 2022,2170000.0,1110640000.0
