,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,124996500.0,123458000.0,6389500.0,,,
September 2009,124996500.0,123458000.0,6389500.0,,,
December 2009,124996500.0,123458000.0,6389500.0,,,
March 2010,124996500.0,123458000.0,6389500.0,,,
June 2010,113342000.0,110760000.0,5987000.0,,,
September 2010,113109000.0,112926000.0,11239000.0,,,
December 2010,35109000.0,37717000.0,-3931000.0,,,
March 2011,226989000.0,226614000.0,19012000.0,751396000.0,212916000.0,297032000.0
June 2011,111341000.0,111341000.0,6029000.0,783094000.0,245382000.0,
September 2011,112756000.0,112891000.0,4223000.0,796126000.0,255104000.0,
December 2011,37202000.0,37614000.0,754000.0,788488000.0,246259000.0,
March 2012,0.0,0.0,10500000.0,763473000.0,209637000.0,297060000.0
June 2012,110007000.0,110007000.0,6003000.0,784346000.0,226105000.0,
September 2012,111278000.0,110922000.0,10305000.0,784013000.0,225454000.0,
December 2012,38130000.0,38187000.0,-6905000.0,794561000.0,213002000.0,
March 2013,150631000.0,149398000.0,7702000.0,789667000.0,206169000.0,
June 2013,115340000.0,114353000.0,4683000.0,792291000.0,212173000.0,
September 2013,118089000.0,113455000.0,6571000.0,797689000.0,218923000.0,
December 2013,236658000.0,205642000.0,-20563000.0,1998674000.0,925835000.0,
March 2014,318972000.0,314677000.0,12310000.0,,,
June 2014,232742000.0,229083000.0,17319000.0,,,
September 2014,227797000.0,227690000.0,17096000.0,1991269000.0,971488000.0,
December 2014,261717000.0,250937000.0,11871000.0,1932282000.0,913399000.0,
March 2015,312393000.0,302371000.0,10327000.0,,,
June 2015,225248000.0,225433000.0,20261000.0,,,
September 2015,229825000.0,224648000.0,15393000.0,,,
December 2015,225341000.0,223120000.0,16729000.0,1917263000.0,883587000.0,
March 2016,312582000.0,296381000.0,9851000.0,,,
June 2016,230079000.0,223418000.0,17484000.0,,,
September 2016,225428000.0,220339000.0,16648000.0,,,
December 2016,234638000.0,223514000.0,12845000.0,1930336000.0,893484000.0,
March 2017,327732000.0,322694000.0,15025000.0,,,
June 2017,232084000.0,231476000.0,21029000.0,,,
September 2017,455534000.0,228489000.0,-123506000.0,2033774000.0,1015555000.0,
December 2017,235875000.0,232006000.0,34607000.0,2055797000.0,1004286000.0,
March 2018,317466000.0,309058000.0,12343000.0,,,
June 2018,235842000.0,236202000.0,17772000.0,,,
September 2018,229336000.0,228583000.0,17465000.0,2054041000.0,1028763000.0,
December 2018,257250000.0,223568000.0,-14008000.0,1971912000.0,1001096000.0,
March 2019,355520000.0,360400000.0,7469000.0,,,
June 2019,281637000.0,266474000.0,-6814000.0,,,
September 2019,274582000.0,273286000.0,-337000.0,2334546000.0,1048543000.0,
December 2019,275149000.0,272241000.0,5424000.0,2275609000.0,996682000.0,
March 2020,401537000.0,391300000.0,15402000.0,,,
June 2020,304402000.0,300727000.0,28467000.0,,,
September 2020,295824000.0,289039000.0,19952000.0,2321559000.0,1095502000.0,
December 2020,320796000.0,316674000.0,12093000.0,2277391000.0,1014740000.0,
March 2021,387835000.0,387937000.0,19516000.0,,,
June 2021,307706000.0,304248000.0,16814000.0,,,
September 2021,306753000.0,306847000.0,15176000.0,,,
December 2021,289385000.0,310424000.0,22245000.0,2206782000.0,957193000.0,
March 2022,422434000.0,422182000.0,19289000.0,,,
June 2022,341914000.0,338867000.0,5115000.0,,,
