,Assets,AssetsCurrent
December 2010,603181000.0,37873000.0
March 2011,,
June 2011,610421000.0,42094000.0
September 2011,609992000.0,39675000.0
December 2011,612076000.0,35922000.0
March 2012,610379000.0,34497000.0
