,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,5824500.0,-7512000.0,,
June 2020,5824500.0,-6156000.0,,
September 2020,2850000.0,-3631000.0,,
December 2020,3543000.0,-4907000.0,22104000.0,18455000.0
March 2021,4185000.0,-5927000.0,,
June 2021,6632000.0,-8852000.0,,
September 2021,6365000.0,-8838000.0,90704000.0,83458000.0
December 2021,7979000.0,-11634000.0,160030000.0,153704000.0
March 2022,8276000.0,-12835000.0,146422000.0,139582000.0
June 2022,9510000.0,-13468000.0,135021000.0,127669000.0
