,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,8365500.0,7103000.0,-8232000.0,,
June 2018,8365500.0,7103000.0,-8204000.0,,
September 2018,10545000.0,9181000.0,-10284000.0,,
December 2018,9671000.0,8380000.0,-9427000.0,69610000.0,65062000.0
March 2019,9544000.0,7870000.0,-9188000.0,,
June 2019,10959000.0,8267000.0,-10622000.0,,
September 2019,10315000.0,8582000.0,-9971000.0,58369000.0,51224000.0
December 2019,12811000.0,10191000.0,-13216000.0,84602000.0,80506000.0
March 2020,13972000.0,10683000.0,-13139000.0,150889000.0,146894000.0
June 2020,13788000.0,10986000.0,-12387000.0,139676000.0,136077000.0
September 2020,16109000.0,12912000.0,-14631000.0,128970000.0,125508000.0
December 2020,14387000.0,10904000.0,-12735000.0,118969000.0,115598000.0
March 2021,17783000.0,13771000.0,-16514000.0,105924000.0,102606000.0
June 2021,16950000.0,13190000.0,-16110000.0,231081000.0,227955000.0
September 2021,19499000.0,15725000.0,-18651000.0,217462000.0,214495000.0
December 2021,18790000.0,14299000.0,-17929000.0,198636000.0,192973000.0
March 2022,21418000.0,16670000.0,-20468000.0,187548000.0,175664000.0
June 2022,19795000.0,14359000.0,-19184000.0,221996000.0,209929000.0
