,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1878000.0,,,
June 2009,1878000.0,,,
September 2009,1878000.0,,,
December 2009,1878000.0,,,
March 2010,1839000.0,,,
June 2010,2344000.0,,,
September 2010,2670000.0,,,
December 2010,2076000.0,259931000.0,8793000.0,22749000.0
March 2011,2139000.0,,,
June 2011,2458000.0,264762000.0,11444000.0,23072000.0
September 2011,2364000.0,267541000.0,11443000.0,24342000.0
December 2011,2123000.0,274219000.0,11389000.0,29851000.0
March 2012,1941000.0,274596000.0,11024000.0,29458000.0
June 2012,2204000.0,276639000.0,10365000.0,29908000.0
September 2012,2760000.0,280720000.0,11573000.0,29922000.0
December 2012,2398000.0,282490000.0,11645000.0,30530000.0
March 2013,2139000.0,283280000.0,11682000.0,30329000.0
June 2013,2342000.0,283725000.0,12161000.0,29287000.0
September 2013,2535000.0,286976000.0,14290000.0,29260000.0
December 2013,2638000.0,282529000.0,15232000.0,22297000.0
March 2014,2111000.0,281414000.0,13433000.0,22235000.0
June 2014,2757000.0,279934000.0,10228000.0,21878000.0
September 2014,3065000.0,284770000.0,11734000.0,21751000.0
December 2014,3551000.0,304339000.0,11233000.0,39147000.0
March 2015,2528000.0,304302000.0,9667000.0,39352000.0
June 2015,2925000.0,307072000.0,10093000.0,38905000.0
September 2015,3520000.0,310209000.0,10159000.0,39221000.0
December 2015,3516000.0,313491000.0,11792000.0,36767000.0
March 2016,2486000.0,311218000.0,11559000.0,37015000.0
June 2016,2847000.0,314039000.0,13013000.0,36587000.0
September 2016,3571000.0,318145000.0,14841000.0,37138000.0
December 2016,2942000.0,320494000.0,12620000.0,36222000.0
March 2017,2581000.0,321679000.0,9004000.0,36565000.0
June 2017,2935000.0,329256000.0,8400000.0,36783000.0
September 2017,3931000.0,334779000.0,8594000.0,37825000.0
December 2017,3527000.0,332030000.0,8611000.0,33895000.0
March 2018,2594000.0,333102000.0,8354000.0,33510000.0
June 2018,3305000.0,336790000.0,9021000.0,33871000.0
September 2018,3800000.0,340350000.0,9047000.0,34275000.0
December 2018,3677000.0,345140000.0,9011000.0,
March 2019,2813000.0,346730000.0,8650000.0,
June 2019,3717000.0,351851000.0,9309000.0,
September 2019,4483000.0,360939000.0,9913000.0,
December 2019,3389000.0,363529000.0,9384000.0,
March 2020,4002000.0,369436000.0,9936000.0,
June 2020,4182000.0,376149000.0,10215000.0,
September 2020,4704000.0,398417000.0,21782000.0,
December 2020,3710000.0,406957000.0,16290000.0,
March 2021,3705000.0,409389000.0,10437000.0,
June 2021,4484000.0,420976000.0,10885000.0,
September 2021,4794000.0,430748000.0,10173000.0,
December 2021,4001000.0,458853000.0,11262000.0,
March 2022,3859000.0,468912000.0,11994000.0,
June 2022,5029000.0,486983000.0,15606000.0,
