,NetIncomeLoss,Assets
March 2007,-301330.0,
June 2007,-301330.0,
September 2007,-1957515.5,
December 2007,-1957515.5,
March 2008,-1957515.5,
June 2008,-1957515.5,
September 2008,-745915.0,
December 2008,-745915.0,
March 2009,-745915.0,
June 2009,-745915.0,
September 2009,-772285.5,
December 2009,-772285.5,
March 2010,-772285.5,
June 2010,-772285.5,
September 2010,-206139.0,
December 2010,-247100.0,
March 2011,-118770.0,
June 2011,42304.0,
September 2011,-344902.0,63138.0
December 2011,-412111.0,76112.0
March 2012,-513382.0,159365.0
June 2012,-417219.0,68364.0
September 2012,-469774.0,275537.0
December 2012,-520416.0,197505.0
March 2013,-404580.0,157714.0
