,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,1736027.0,1324151.0,-4042159.0,,
September 2010,1784361.0,1380339.0,-2822148.0,,
December 2010,2008504.0,1633368.0,-1815246.0,,
March 2011,1522662.0,1224134.0,-1294723.0,1535223.0,692840.0
June 2011,1961701.0,1705753.0,-2400227.0,,
September 2011,2283197.0,2044623.0,-4671056.0,1139155.0,642788.0
December 2011,2296000.0,2083643.0,-1872353.0,850709.0,407060.0
March 2012,491859.0,276889.0,-165757.0,681270.0,309798.0
June 2012,1673813.0,1465893.0,-1321394.0,481118.0,161479.0
September 2012,1346973.0,1125864.0,-832764.0,684687.0,410132.0
December 2012,3793861.0,3382517.0,-3531366.0,3204794.0,317395.0
March 2013,2179521.0,2150608.0,-3645786.0,633521.0,267824.0
June 2013,876128.0,767447.0,-857295.0,361920.0,238329.0
September 2013,1200038.0,1061378.0,-1119448.0,275229.0,126637.0
December 2013,841210.0,837249.0,-824259.0,342564.0,168972.0
March 2014,1242170.0,1312298.0,-1351595.0,327222.0,222222.0
June 2014,926515.0,910387.0,-5173358.0,693835.0,588835.0
September 2014,1011750.0,989032.0,-974897.0,1425152.0,1320152.0
December 2014,1332305.0,1749116.0,-1562141.0,5556462.0,575113.0
March 2015,2348042.0,1888236.0,-1711956.0,1093442.0,988442.0
June 2015,736251.0,717824.0,-646801.0,437304.0,332304.0
September 2015,713293.0,692993.0,-1172434.0,139012.0,139012.0
December 2015,289711.0,287854.0,-345368.0,46389.0,46389.0
March 2016,279484.0,276584.0,60173.0,9490.0,9490.0
June 2016,4283047.0,264188.0,-548983.0,14498.0,14498.0
September 2016,359808.0,359513.0,-460688.0,8030.0,8030.0
December 2016,200359.0,200085.0,15876.0,2926.0,2926.0
March 2017,9967393.0,156793.0,2747461.0,153550.0,153550.0
June 2017,3999036.0,338005.0,-4848836.0,2835146.0,572953.0
September 2017,4539328.0,494383.0,-1092397.0,2510131.0,287889.0
December 2017,11321479.0,522474.0,-7142822.0,3135689.0,951959.0
March 2018,8733743.0,956166.0,-1828961.0,4650658.0,2493678.0
June 2018,9017260.0,939784.0,-1391337.0,3189615.0,1071634.0
September 2018,9235513.0,1040522.0,816779.0,6701369.0,1585428.0
December 2018,7974922.0,940767.0,-452363.0,5583518.0,638885.0
March 2019,7372242.0,-2042137.0,-3951174.0,11275103.0,7697170.0
June 2019,8336854.0,424033.25,-3005955.0,11005450.0,7545540.0
September 2019,9315243.0,424033.25,-1753566.0,12477987.0,7332408.0
December 2019,6702907.0,424033.25,-3827928.0,11406417.0,4815068.0
March 2020,8922005.0,424033.25,-12697742.0,10399988.0,6598857.0
June 2020,8596614.0,287849.0,-4913787.0,13394295.0,6058135.0
September 2020,7248965.0,287849.0,-1187760.0,9713000.0,2819934.0
December 2020,9448699.0,287849.0,1725779.0,10772931.0,3983347.0
March 2021,12203494.0,27651.0,4941561.0,19552631.0,12326813.0
June 2021,15089115.0,39849.0,8772658.0,30685018.0,22465645.0
September 2021,15967518.0,,8374591.0,40071802.0,31755045.0
December 2021,,,,51503643.0,35917268.0
March 2022,13463537.0,11754.0,2379029.0,50395097.0,29959534.0
June 2022,13166192.0,23511.0,-99708.0,52108491.0,28531599.0
