,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,7794000.0,5714000.0,2080000.0,-7374000.0,,
June 2020,10844000.0,8184000.0,2660000.0,-10046000.0,,
September 2020,39069000.0,36011000.0,3058000.0,-29514000.0,,
December 2020,44415000.0,39110000.0,5305000.0,-44196000.0,198405000.0,188724000.0
March 2021,67520000.0,60193000.0,7327000.0,-60492000.0,403182000.0,391322000.0
June 2021,64478000.0,54495000.0,9983000.0,-64472000.0,379538000.0,353865000.0
September 2021,38633000.0,25841000.0,12792000.0,-38418000.0,303096000.0,277557000.0
December 2021,29378000.0,17062000.0,12316000.0,-28654000.0,265828000.0,236115000.0
March 2022,32633000.0,20703000.0,11930000.0,-33051000.0,230587000.0,200822000.0
June 2022,26543000.0,17365000.0,9178000.0,-27011000.0,221690000.0,173966000.0
