,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,38876500.0,8397750.0,-23386500.0,,
June 2019,38876500.0,8397750.0,-23386500.0,,
September 2019,38876500.0,8397750.0,-23386500.0,,
December 2019,38876500.0,8397750.0,-23386500.0,,
March 2020,39888500.0,10550500.0,-26891000.0,,
June 2020,39888500.0,10550500.0,-23749000.0,,
September 2020,40128000.0,11055000.0,-17984000.0,,
December 2020,57338000.0,12344000.0,-32622000.0,726511000.0,432316000.0
March 2021,48685000.0,13933000.0,-70026000.0,,
June 2021,51604000.0,13620000.0,-21999000.0,,
September 2021,55518000.0,15672000.0,-35527000.0,1458647000.0,1076445000.0
December 2021,101246000.0,21922000.0,-72097000.0,2266303000.0,1857885000.0
March 2022,63717000.0,20072000.0,-25147000.0,1931609000.0,1516388000.0
June 2022,68830000.0,20107000.0,-25737000.0,2012283000.0,1598512000.0
