,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,26773750.0,-17742000.0,,
June 2019,26773750.0,-17742000.0,,
September 2019,26773750.0,-17742000.0,,
December 2019,26773750.0,-17742000.0,,
March 2020,49409000.0,-74379000.0,,
June 2020,40249000.0,-71521000.0,,
September 2020,51708000.0,-48613000.0,,
December 2020,60067000.0,-58741000.0,1847800000.0,1424131000.0
March 2021,96644000.0,-134217000.0,2816079000.0,2172834000.0
June 2021,124748000.0,-140134000.0,3073791000.0,2394277000.0
September 2021,138245000.0,-74002000.0,3272280000.0,2511599000.0
December 2021,173570000.0,-143298000.0,4560596000.0,3749765000.0
March 2022,177762000.0,-160202000.0,4715831000.0,3754013000.0
June 2022,211757000.0,-176440000.0,4919420000.0,3725786000.0
