,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1685827.0,-1585104.0,,
June 2010,1130177.0,-1167721.0,,
September 2010,972298.0,-750158.0,,
December 2010,998890.0,-914567.0,1384209.0,764218.0
March 2011,941686.0,-1540763.0,,
June 2011,1094502.0,-1471020.0,1413478.0,880732.0
September 2011,795160.0,-648746.0,1010472.0,485735.0
December 2011,747967.0,-715576.0,655897.0,474585.0
March 2012,303988.0,-399080.0,541191.0,361841.0
June 2012,244433.0,-235625.0,525564.0,344872.0
September 2012,260529.0,-85819.0,592942.0,413986.0
