,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,11204187.5,1298996.0,,,
June 2009,11204187.5,1298996.0,,,
September 2009,11204187.5,1298996.0,,,
December 2009,11204187.5,1298996.0,,,
March 2010,13335117.0,1235971.0,,,
June 2010,15212579.0,1926033.0,,,
September 2010,15544175.0,2595155.0,,,
December 2010,16686235.0,2647479.0,161548181.0,111995123.0,
March 2011,19989273.0,2241399.0,,,
June 2011,22556589.0,2895314.0,179380871.0,129489568.0,
September 2011,22994195.0,3379501.0,190555430.0,134650438.0,
December 2011,24412069.0,3531958.0,200498086.0,141634025.0,
March 2012,25283944.0,3311790.0,200639715.0,141652397.0,
June 2012,27062901.0,3402834.0,212281313.0,151784282.0,
September 2012,27977727.0,2286306.0,214403932.0,151214863.0,
December 2012,33129686.0,3320484.0,219483064.0,141739501.0,
March 2013,31007144.0,2976632.0,232952425.0,154201162.0,
June 2013,30280576.0,4122617.0,241622127.0,163325135.0,
September 2013,30810112.0,4362325.0,248262471.0,169801947.0,
December 2013,29783336.0,2741040.0,245146593.0,167082203.0,
March 2014,35272320.0,2429959.0,275176273.0,181611825.0,
June 2014,42999630.0,4244217.0,318403343.0,188031689.0,
September 2014,45761471.0,5457604.0,327891150.0,196481446.0,
December 2014,42779249.0,4655778.0,316044194.0,185667587.0,
March 2015,44027813.0,3327777.0,314743531.0,177941822.0,
June 2015,61450284.0,-681628.0,781822835.0,291436753.0,
September 2015,71318890.0,3458705.0,765849769.0,277203356.0,
December 2015,66417277.0,1740820.0,746509782.0,260823964.0,485685818.0
March 2016,69476488.0,262611.0,742758214.0,260838282.0,481919932.0
June 2016,70532891.0,1930769.0,760012231.0,277918577.0,482093654.0
September 2016,66292712.0,2362050.0,789795855.0,291931891.0,497863964.0
December 2016,64524296.0,-2965752.0,766767916.0,268300874.0,498467042.0
March 2017,67237000.0,-2872000.0,774282288.0,278861827.0,495420461.0
June 2017,70199000.0,-245000.0,803755402.0,309853655.0,493901747.0
September 2017,72284000.0,2391682.0,836182675.0,343297468.0,492885207.0
December 2017,77507000.0,13349000.0,838079000.0,348301000.0,489778000.0
March 2018,80518000.0,4727000.0,880197000.0,393119000.0,487078000.0
June 2018,84644000.0,7678000.0,939780000.0,455200000.0,484580000.0
September 2018,85709000.0,9383000.0,947400000.0,459055000.0,488345000.0
December 2018,79289000.0,6935000.0,878325000.0,393732000.0,484593000.0
March 2019,80195000.0,3497000.0,885044000.0,383422000.0,501622000.0
June 2019,80138000.0,5067000.0,848044000.0,349737000.0,498307000.0
September 2019,77722000.0,4843000.0,847266000.0,353860000.0,493407000.0
December 2019,75074000.0,1439000.0,826666000.0,336193000.0,490473000.0
March 2020,79654000.0,-2933000.0,871188000.0,387362000.0,483826000.0
June 2020,75481000.0,951000.0,829664000.0,352048000.0,477616000.0
September 2020,80533000.0,6818000.0,964460000.0,491736000.0,472724000.0
December 2020,89541000.0,10996000.0,963944000.0,493475000.0,470469000.0
March 2021,96881000.0,10196000.0,1037673000.0,570104000.0,467569000.0
June 2021,102714000.0,18367000.0,1089736000.0,623156000.0,466580000.0
September 2021,104170000.0,18925000.0,1109413000.0,644466000.0,464946000.0
