,NetIncomeLoss,Assets,AssetsCurrent
March 2009,355480.75,,
June 2009,355480.75,,
September 2009,355480.75,,
December 2009,355480.75,,
March 2010,-1102221.5,,
June 2010,-1102221.5,,
September 2010,28406.0,,
December 2010,-631801.0,32799480.0,2876928.0
March 2011,-757844.0,,
June 2011,-3866073.0,,
September 2011,-1839102.0,83028206.0,9551990.0
December 2011,-7210869.0,95894737.0,3237385.0
March 2012,-40780186.0,170515181.0,5543253.0
June 2012,1417309.0,,
September 2012,-26745457.0,153571568.0,6014432.0
December 2012,-27633134.0,129464843.0,5508750.0
