,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2008,158482650.5,6983387.25,,
March 2009,158482650.5,6983387.25,,
June 2009,158482650.5,6983387.25,,
September 2009,158482650.5,6983387.25,,
December 2009,163798062.75,7710547.25,,
March 2010,163798062.75,7710547.25,,
June 2010,163798062.75,7710547.25,,
September 2010,163798062.75,7710547.25,1532358110.0,422969483.0
December 2010,167254973.0,7652.0,,
March 2011,168569195.0,7721.0,,
June 2011,169762486.0,12725.0,,
September 2011,172302508.0,10962.0,1618349808.0,389364457.0
December 2011,171808529.0,10597216.0,1617619193.0,396081600.0
March 2012,169113441.0,6512075.0,1601329304.0,383243914.0
June 2012,172254539.0,13058606.0,1612649059.0,400290106.0
September 2012,184426472.0,13276000.0,1642108604.0,426203869.0
December 2012,174845782.0,11567648.0,1661476698.0,445463331.0
March 2013,174977866.0,8090000.0,1653138154.0,438240497.0
June 2013,177812125.0,-14424223.0,1659673575.0,439441003.0
September 2013,178861739.0,15562000.0,1669328000.0,434540068.0
December 2013,177430181.0,9533129.0,1653722606.0,423022149.0
March 2014,178402604.0,10454928.0,1660451319.0,430845388.0
June 2014,182718535.0,13834000.0,1654305604.0,421577291.0
September 2014,184092894.0,17604000.0,1638757000.0,413917298.0
December 2014,186978851.0,15038338.0,1675583961.0,432903525.0
March 2015,185578000.0,14302000.0,1658240281.0,425395467.0
June 2015,190730349.0,13776685.0,1665679420.0,429834227.0
September 2015,193025813.0,16236000.0,1671383492.0,432296094.0
December 2015,194072287.0,12979000.0,1688009180.0,441559478.0
March 2016,196147853.0,14358411.0,1681048218.0,429878091.0
June 2016,199433998.0,12668455.0,1689685903.0,429877379.0
September 2016,204940515.0,14184000.0,1686478299.0,418487439.0
December 2016,206296215.0,13823887.0,1724690441.0,456496257.0
March 2017,203023241.0,9151447.0,1703193011.0,430449519.0
June 2017,207595217.0,11527000.0,1706062266.0,431430475.0
September 2017,220230186.0,19372000.0,1733305774.0,445840014.0
December 2017,208828396.0,45146740.0,1773661878.0,455576851.0
March 2018,211641694.0,9294788.0,1774575834.0,453980389.0
June 2018,214718142.0,24483658.0,1810553259.0,489058000.0
September 2018,220885874.0,18439000.0,1824910820.0,496743116.0
December 2018,218684665.0,22152000.0,1855763317.0,488789488.0
March 2019,216466382.0,15000040.0,1842497882.0,480920198.0
June 2019,216462666.0,23510285.0,1839033323.0,475673303.0
September 2019,222245751.0,20918000.0,1867328000.0,497103371.0
December 2019,221978850.0,17687353.0,1897946373.0,481133550.0
March 2020,228395420.0,40292280.0,1964230250.0,556036557.0
June 2020,234596892.0,62753000.0,2011113223.0,596216736.0
September 2020,236778021.0,57869000.0,1899298902.0,470186860.0
December 2020,238199077.0,53824087.0,1928500293.0,497985456.0
March 2021,236850173.0,52188993.0,1932574524.0,496995790.0
June 2021,239409986.0,71974492.0,2247491724.0,800397411.0
September 2021,248872363.0,71743886.0,2018343955.0,575440415.0
December 2021,260085404.0,66189018.0,2077997703.0,649185374.0
March 2022,254739175.0,68641347.0,2124176511.0,701439725.0
June 2022,257342642.0,67762908.0,2215396439.0,779101713.0
