,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,25321500.0,5480000.0,-1747250.0,,,
September 2009,25321500.0,5480000.0,-1747250.0,,,
December 2009,25321500.0,5480000.0,-1747250.0,,,
March 2010,25321500.0,5480000.0,-1747250.0,,,
June 2010,22479000.0,4553000.0,2442000.0,,,
September 2010,22785000.0,4561000.0,7007000.0,,,
December 2010,22868000.0,4673000.0,1831000.0,,,
March 2011,23825000.0,5162000.0,2964000.0,,,
June 2011,24391000.0,5718000.0,3368000.0,,,
September 2011,25534000.0,5636000.0,3959000.0,,,
December 2011,26011000.0,5696000.0,1666000.0,,,
March 2012,27226000.0,6457000.0,-505000.0,,,
June 2012,25682000.0,6021000.0,6678000.0,,,
September 2012,25491000.0,5845000.0,11547000.0,,,
December 2012,25980000.0,5611000.0,2710000.0,,,
March 2013,26141000.0,5654000.0,1844000.0,,,
June 2013,26905000.0,5989000.0,5720000.0,,,
September 2013,25800000.0,5692000.0,11790000.0,,,
December 2013,25522000.0,5649000.0,2871000.0,,,
March 2014,26926000.0,6045000.0,1826000.0,,,
June 2014,29786000.0,6803000.0,8745000.0,,,
September 2014,28635000.0,6150000.0,7737000.0,,,
December 2014,26647000.0,5820000.0,561000.0,,,
March 2015,28226000.0,5879000.0,3839000.0,,,
June 2015,29402000.0,6968000.0,3776000.0,,,
September 2015,29916000.0,6975000.0,3168000.0,,,
December 2015,27575000.0,5883000.0,-1953000.0,,,
March 2016,31631000.0,7085000.0,-2930000.0,,,
June 2016,31085000.0,7043000.0,5539000.0,,,
September 2016,31642000.0,7126000.0,9021000.0,,,
December 2016,30250000.0,6973000.0,-5127000.0,,,
March 2017,32017000.0,7939000.0,909000.0,,,
June 2017,32921000.0,9047000.0,8429000.0,,,
September 2017,33166000.0,8948000.0,7132000.0,,,
December 2017,31905000.0,8299000.0,-6189000.0,,,
March 2018,35217000.0,9236000.0,-3810000.0,,,
June 2018,34207000.0,9292000.0,4574000.0,,,
September 2018,33738000.0,9039000.0,8606000.0,,,
December 2018,32391000.0,8280000.0,-3319000.0,,,
March 2019,34686000.0,8946000.0,-10819000.0,,,
June 2019,37890000.0,10500000.0,7030000.0,,,
September 2019,35263000.0,10121000.0,7274000.0,,,
December 2019,33634000.0,8442000.0,-12734000.0,,,
March 2020,32080000.0,8709000.0,-1079000.0,,,
June 2020,26212000.0,7532000.0,7467000.0,,,
September 2020,26655000.0,6737000.0,3416000.0,,,
December 2020,24177000.0,5784000.0,-214000.0,,,
March 2021,26431000.0,6793000.0,257000.0,,,
June 2021,26528000.0,7162000.0,3685000.0,,,
September 2021,27879000.0,7196000.0,2374000.0,,,
December 2021,27988000.0,6925000.0,-4350000.0,,,
March 2022,30256000.0,7730000.0,-1117000.0,,,
June 2022,31313000.0,7439000.0,-5326000.0,,,
