,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-429848.0,,
June 2010,-682915.0,,
September 2010,-479654.0,,
December 2010,-541194.0,62690.0,62690.0
March 2011,-1172990.0,,
June 2011,-864984.0,162927.0,162927.0
September 2011,-620695.0,171519.0,171519.0
December 2011,-399262.0,158265.0,158265.0
March 2012,-930833.0,348708.0,348708.0
June 2012,-3334065.0,,
September 2012,-3614353.0,,
December 2012,,608596.0,608596.0
March 2013,-950750.0,,
June 2013,-950750.0,,
September 2013,-1650119.0,11183.0,11183.0
