,NetIncomeLoss,Assets
March 2009,1553500.0,
June 2009,1553500.0,
September 2009,1553500.0,
December 2009,1553500.0,
March 2010,1995000.0,
June 2010,3495000.0,
September 2010,16372000.0,
December 2010,3708000.0,1704487000.0
March 2011,4076000.0,
June 2011,4012000.0,1677288000.0
September 2011,3625000.0,1678814000.0
December 2011,4239000.0,1670682000.0
March 2012,4773000.0,1696596000.0
June 2012,2847000.0,1663880000.0
September 2012,4638000.0,1680126000.0
December 2012,4586000.0,1687677000.0
March 2013,4584000.0,1668354000.0
June 2013,2908000.0,1617493000.0
September 2013,4502000.0,1648154000.0
December 2013,2502000.0,1683988000.0
