,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,,200500.0,7069750.0,,,
June 2018,,200500.0,7069750.0,,,
September 2018,,200500.0,7069750.0,,,
December 2018,,200500.0,7069750.0,,34302000.0,23349000.0
March 2019,,246000.0,12904000.0,,,
June 2019,,332000.0,17484000.0,,,
September 2019,,291000.0,14716000.0,,,
December 2019,,301000.0,17440000.0,79186000.0,45212000.0,
March 2020,,359000.0,8172000.0,,,
June 2020,,349000.0,-49805000.0,186534000.0,53305000.0,
September 2020,,579000.0,-71133000.0,294907000.0,157115000.0,
December 2020,,677000.0,15202000.0,294009000.0,162777000.0,
March 2021,11200000.0,591000.0,12862000.0,326795000.0,191093000.0,
June 2021,12108000.0,773000.0,75966000.0,261136000.0,133750000.0,
September 2021,,1268000.0,29414000.0,293243000.0,165562000.0,
December 2021,,1720000.0,27840000.0,318825000.0,202794000.0,
March 2022,13038000.0,1823000.0,23154000.0,342732000.0,220599000.0,
June 2022,14150000.0,2188000.0,23126000.0,366813000.0,259055000.0,
