,NetIncomeLoss,Assets
March 2017,945750.0,
June 2017,945750.0,
September 2017,945750.0,
December 2017,945750.0,
March 2018,5592000.0,
June 2018,6934000.0,
September 2018,1566000.0,
December 2018,4127000.0,231134000.0
March 2019,-14411000.0,246240000.0
June 2019,6698000.0,349428000.0
September 2019,7454000.0,372833000.0
December 2019,10880000.0,395462000.0
March 2020,11775000.0,443643000.0
June 2020,12012000.0,584050000.0
September 2020,-15682000.0,699759000.0
December 2020,-1849000.0,729092000.0
March 2021,16630000.0,825866000.0
June 2021,12340000.0,829656000.0
September 2021,246000.0,876808000.0
December 2021,16631000.0,925734000.0
March 2022,14537000.0,957428000.0
June 2022,14589000.0,1051141000.0
