,OperatingExpenses,NetIncomeLoss,Assets
March 2009,69854500.0,17195000.0,
June 2009,69854500.0,17195000.0,
September 2009,69854500.0,17195000.0,
December 2009,69854500.0,17195000.0,
March 2010,76871000.0,11192000.0,
June 2010,76720000.0,15057000.0,
September 2010,74111000.0,20488000.0,
December 2010,77293000.0,20064000.0,1759370000.0
March 2011,82711000.0,10370000.0,
June 2011,85882000.0,17086000.0,1855805000.0
September 2011,83623000.0,11613000.0,1880577000.0
December 2011,95374000.0,18967000.0,1880577000.0
March 2012,102506000.0,7514000.0,2029582000.0
June 2012,102268000.0,17035000.0,2083713000.0
September 2012,104604000.0,11715000.0,2051138000.0
December 2012,115795000.0,17768000.0,2059344000.0
March 2013,114865000.0,17238000.0,2088330000.0
June 2013,120225000.0,20142000.0,2096176000.0
September 2013,116156000.0,18641000.0,2075522000.0
December 2013,126923000.0,-97000.0,2047624000.0
March 2014,125367000.0,6955000.0,2124373000.0
June 2014,123589000.0,27476000.0,2144668000.0
September 2014,121036000.0,4723000.0,2116264000.0
December 2014,127202000.0,26506000.0,2145736000.0
March 2015,127375000.0,14836000.0,2200005000.0
June 2015,126824000.0,18926000.0,2233333000.0
September 2015,125887000.0,4194000.0,2214815000.0
December 2015,138635000.0,14165000.0,2206145000.0
March 2016,122980000.0,3456000.0,2319858000.0
June 2016,121112000.0,3880000.0,2315294000.0
September 2016,123406000.0,-1941000.0,2374918000.0
December 2016,126396000.0,12043000.0,2218999000.0
March 2017,110946000.0,-4342000.0,2358455000.0
June 2017,118720000.0,12705000.0,2405368000.0
September 2017,119145000.0,21912000.0,3086792000.0
December 2017,128402000.0,24211000.0,3116765000.0
March 2018,133134000.0,3914000.0,3100991000.0
June 2018,134612000.0,-38747000.0,3074254000.0
September 2018,141026000.0,-17567000.0,2818428000.0
December 2018,145943000.0,-10902000.0,2760248000.0
March 2019,132663000.0,34786000.0,2796479000.0
June 2019,134084000.0,30931000.0,2837065000.0
September 2019,136882000.0,13948000.0,2830366000.0
December 2019,165777000.0,13229000.0,2818826000.0
March 2020,162201000.0,-26145000.0,2988194000.0
June 2020,178659000.0,43599000.0,3021430000.0
September 2020,158809000.0,23581000.0,3120287000.0
December 2020,156230000.0,26154000.0,3088418000.0
March 2021,151101000.0,23310000.0,3201483000.0
June 2021,151253000.0,23560000.0,3225462000.0
September 2021,154526000.0,8167000.0,3191666000.0
