,OperatingExpenses,NetIncomeLoss,Assets
March 2018,27875000.0,-17275000.0,
June 2018,27875000.0,-17275000.0,
September 2018,27875000.0,-17275000.0,
December 2018,27875000.0,-17275000.0,
March 2019,90900000.0,-49700000.0,
June 2019,107600000.0,-47300000.0,
September 2019,166500000.0,-100200000.0,
December 2019,185300000.0,-85200000.0,728600000.0
March 2020,223900000.0,-105600000.0,
June 2020,152600000.0,-38900000.0,
September 2020,116200000.0,-85200000.0,838500000.0
December 2020,139400000.0,-133300000.0,1762300000.0
March 2021,162900000.0,-99600000.0,1704200000.0
June 2021,261900000.0,-178600000.0,1587700000.0
September 2021,220700000.0,-133000000.0,1524500000.0
December 2021,185100000.0,-109900000.0,1319300000.0
March 2022,156300000.0,-76400000.0,1563200000.0
June 2022,161100000.0,-89900000.0,1479800000.0
