,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,714012.75,13722920.0,-16350500.0,,
June 2019,714012.75,13722920.0,-16350500.0,,
September 2019,714012.75,13722920.0,-16350500.0,,
December 2019,714012.75,13722920.0,-16350500.0,,
March 2020,621393.25,12419445.75,-8609144.0,,
June 2020,621393.25,12419445.75,-8609144.0,,
September 2020,621393.25,12419445.75,-8609144.0,,
December 2020,621393.25,12419445.75,-8609144.0,261273723.0,2523865.0
March 2021,476000.0,12514000.0,4644993.0,260975173.0,2181294.0
June 2021,335000.0,13532000.0,-10167000.0,260319739.0,1518339.0
September 2021,603782.0,16457680.0,6031516.0,259841890.0,1037159.0
December 2021,603782.0,16457680.0,-69732114.0,231604850.0,134840265.0
March 2022,476000.0,23410000.0,-36211000.0,206890000.0,100963000.0
June 2022,450000.0,22870000.0,-31817000.0,185979000.0,81671000.0
