,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,18865000.0,6861500.0,7107250.0,,
June 2009,18865000.0,6861500.0,7107250.0,,
September 2009,18865000.0,6861500.0,7107250.0,,
December 2009,18865000.0,6861500.0,7107250.0,,
March 2010,22377000.0,8315000.0,-203000.0,,
June 2010,24553000.0,8989000.0,164000.0,,
September 2010,25524000.0,9127000.0,292000.0,,
December 2010,30489000.0,10491000.0,-186000.0,342792000.0,170522000.0
March 2011,32886000.0,10316000.0,-648000.0,,
June 2011,34621000.0,10537000.0,282000.0,361176000.0,171252000.0
September 2011,40758000.0,11230000.0,-1106000.0,393216000.0,117276000.0
December 2011,42187000.0,12478000.0,241000.0,400065000.0,124758000.0
March 2012,40422000.0,11313000.0,1720000.0,402153000.0,125074000.0
June 2012,50272000.0,11738000.0,-2372000.0,401793000.0,125063000.0
September 2012,46611000.0,12274000.0,2113000.0,394813000.0,111391000.0
December 2012,44857000.0,12852000.0,3722000.0,402197000.0,127484000.0
March 2013,51447000.0,12038000.0,1018000.0,406423000.0,116179000.0
June 2013,48470000.0,11727000.0,4610000.0,421812000.0,129999000.0
September 2013,53952000.0,13232000.0,12886000.0,456753000.0,163903000.0
December 2013,53273000.0,13641000.0,2178000.0,503213000.0,183815000.0
March 2014,61761000.0,14841000.0,-836000.0,498907000.0,167492000.0
June 2014,60790000.0,15941000.0,-6291000.0,535989000.0,161267000.0
September 2014,62920000.0,17528000.0,-3257000.0,567584000.0,187884000.0
December 2014,59712000.0,16108000.0,110000.0,566294000.0,186819000.0
March 2015,65791000.0,17977000.0,-1608000.0,584678000.0,214553000.0
June 2015,69008000.0,18084000.0,-3318000.0,626408000.0,215132000.0
September 2015,83254000.0,16858000.0,-8192000.0,595464000.0,210928000.0
December 2015,63469000.0,15880000.0,3900000.0,623201000.0,221943000.0
March 2016,67817000.0,17272000.0,2996000.0,722819000.0,255021000.0
June 2016,75939000.0,18878000.0,2083000.0,729694000.0,236812000.0
September 2016,75030000.0,18743000.0,4210000.0,756534000.0,263970000.0
December 2016,74890000.0,18714000.0,7361000.0,788098000.0,297455000.0
March 2017,79785000.0,20387000.0,8195000.0,876907000.0,261685000.0
June 2017,87895000.0,21290000.0,6213000.0,1221447000.0,540151000.0
September 2017,93529000.0,21885000.0,6834000.0,1258828000.0,323655000.0
December 2017,106297000.0,25890000.0,-20865000.0,1516293000.0,308579000.0
March 2018,101899000.0,29040000.0,10901000.0,1540348000.0,340367000.0
June 2018,108375000.0,30771000.0,8479000.0,2023906000.0,619481000.0
September 2018,111895000.0,28942000.0,9073000.0,2038727000.0,523281000.0
December 2018,117082000.0,29772000.0,6272000.0,2097773000.0,540753000.0
March 2019,112699000.0,29897000.0,11272000.0,2144416000.0,512578000.0
June 2019,115983000.0,28151000.0,15063000.0,2189123000.0,537467000.0
September 2019,121465000.0,27866000.0,11704000.0,2291910000.0,599414000.0
December 2019,119396000.0,26308000.0,20169000.0,2969817000.0,635530000.0
March 2020,138152000.0,31548000.0,5605000.0,2992487000.0,611637000.0
June 2020,134503000.0,31433000.0,11301000.0,3440446000.0,1087595000.0
September 2020,138744000.0,34066000.0,16341000.0,3456874000.0,1040576000.0
December 2020,143040000.0,36614000.0,13067000.0,3488015000.0,1027072000.0
