,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,99250000.0,,,
June 2007,99250000.0,,,
September 2007,99250000.0,,,
December 2007,99250000.0,,,
March 2008,104000000.0,,,
June 2008,99000000.0,,,
September 2008,200000000.0,,,
December 2008,189000000.0,,14701000000.0,5495000000.0
March 2009,117000000.0,,,
June 2009,123000000.0,,13519000000.0,4510000000.0
September 2009,122000000.0,,13452000000.0,4508000000.0
December 2009,265000000.0,,13742000000.0,5329000000.0
March 2010,143000000.0,104500000.0,12866000000.0,4486000000.0
June 2010,100000000.0,104500000.0,12393000000.0,3968000000.0
September 2010,119000000.0,104500000.0,12570000000.0,4148000000.0
December 2010,280000000.0,104500000.0,13406000000.0,5385000000.0
March 2011,142000000.0,503000000.0,12377000000.0,4349000000.0
June 2011,116000000.0,335000000.0,11972000000.0,3954000000.0
September 2011,133000000.0,148000000.0,12113000000.0,4082000000.0
December 2011,238000000.0,99000000.0,13277000000.0,5380000000.0
March 2012,124000000.0,384000000.0,12482000000.0,4566000000.0
June 2012,152000000.0,185000000.0,12269000000.0,4332000000.0
September 2012,125000000.0,226000000.0,12661000000.0,4702000000.0
December 2012,203000000.0,354000000.0,14200000000.0,6274000000.0
March 2013,125000000.0,456000000.0,13725000000.0,5803000000.0
June 2013,123000000.0,324000000.0,13411000000.0,5629000000.0
September 2013,140000000.0,56000000.0,16060000000.0,8251000000.0
December 2013,196000000.0,174000000.0,14012000000.0,6241000000.0
March 2014,143000000.0,293000000.0,13528000000.0,5694000000.0
June 2014,112000000.0,204000000.0,13360000000.0,5474000000.0
September 2014,131000000.0,-23000000.0,13855000000.0,5957000000.0
December 2014,185000000.0,361000000.0,14746000000.0,6909000000.0
March 2015,145000000.0,394000000.0,13777000000.0,5863000000.0
June 2015,149000000.0,212000000.0,14015000000.0,6051000000.0
September 2015,159000000.0,127000000.0,14302000000.0,6309000000.0
December 2015,193000000.0,159000000.0,15251000000.0,3387000000.0
March 2016,175000000.0,336000000.0,17302000000.0,4008000000.0
June 2016,249000000.0,151000000.0,16607000000.0,3420000000.0
September 2016,249000000.0,199000000.0,18380000000.0,5334000000.0
December 2016,285000000.0,254000000.0,17452000000.0,4830000000.0
March 2017,225000000.0,426000000.0,16921000000.0,4356000000.0
June 2017,252000000.0,243000000.0,16808000000.0,4352000000.0
September 2017,273000000.0,188000000.0,17718000000.0,5386000000.0
December 2017,319000000.0,-584000000.0,18668000000.0,6520000000.0
March 2018,259000000.0,500000000.0,18397000000.0,6410000000.0
June 2018,255000000.0,402000000.0,17958000000.0,6134000000.0
September 2018,263000000.0,260000000.0,16713000000.0,4972000000.0
December 2018,324000000.0,650000000.0,17890000000.0,6106000000.0
March 2019,249000000.0,447000000.0,17948000000.0,6037000000.0
June 2019,244000000.0,328000000.0,17495000000.0,5663000000.0
September 2019,210000000.0,204000000.0,17805000000.0,6012000000.0
December 2019,295000000.0,525000000.0,19845000000.0,7292000000.0
March 2020,238000000.0,505000000.0,19604000000.0,7119000000.0
June 2020,291000000.0,580000000.0,20220000000.0,7719000000.0
September 2020,274000000.0,604000000.0,21577000000.0,9002000000.0
December 2020,347000000.0,508000000.0,23109000000.0,10565000000.0
March 2021,353000000.0,619000000.0,23425000000.0,10922000000.0
June 2021,335000000.0,876000000.0,23572000000.0,10887000000.0
September 2021,329000000.0,639000000.0,23977000000.0,11211000000.0
December 2021,320000000.0,565000000.0,25056000000.0,12556000000.0
March 2022,346000000.0,395000000.0,25012000000.0,12486000000.0
June 2022,311000000.0,280000000.0,24994000000.0,12507000000.0
