,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,93574250.0,8053250.0,,-3815000.0,,
June 2009,93574250.0,8053250.0,,-3815000.0,,
September 2009,93574250.0,8053250.0,,-3815000.0,,
December 2009,93574250.0,8053250.0,,-3815000.0,,
March 2010,108922000.0,9318000.0,,20303000.0,,
June 2010,98525000.0,8648000.0,,11465000.0,,
September 2010,87019000.0,9265000.0,,-18317000.0,,
December 2010,97633000.0,9152000.0,,-32255000.0,879719000.0,544608000.0
March 2011,100703000.0,9197000.0,,12818000.0,,
June 2011,112818000.0,8498000.0,,-63564000.0,900820000.0,584770000.0
September 2011,91549000.0,8501000.0,,-62587000.0,765750000.0,454238000.0
December 2011,87320000.0,8113000.0,,-62985000.0,727112000.0,419329000.0
March 2012,96545000.0,7473000.0,,31802000.0,859234000.0,572390000.0
June 2012,101087000.0,6930000.0,,2799000.0,805125000.0,523054000.0
September 2012,86489000.0,7978000.0,,-86798000.0,681938000.0,422772000.0
December 2012,80282000.0,7161000.0,,-70749000.0,637636000.0,386996000.0
March 2013,90308000.0,7413000.0,,41660000.0,764308000.0,520273000.0
June 2013,84174000.0,7333000.0,,10071000.0,715700000.0,478695000.0
September 2013,76430000.0,7689000.0,,-21153000.0,650909000.0,410105000.0
December 2013,74608000.0,8502000.0,,-49499000.0,663863000.0,421603000.0
March 2014,103220000.0,7913000.0,,55312000.0,827529000.0,588647000.0
June 2014,79995000.0,6846000.0,,3369000.0,702324000.0,461169000.0
September 2014,67933000.0,8144000.0,,-1134000.0,627544000.0,391619000.0
December 2014,76030000.0,8382000.0,,-41539000.0,624811000.0,384033000.0
March 2015,90334000.0,7916000.0,,35819000.0,733144000.0,496544000.0
June 2015,83105000.0,7603000.0,,12818000.0,682556000.0,446782000.0
September 2015,76835000.0,8673000.0,,-3617000.0,638590000.0,405478000.0
December 2015,80416000.0,9021000.0,,-30452000.0,631224000.0,391487000.0
March 2016,87064000.0,8234000.0,,38390000.0,711872000.0,470698000.0
June 2016,89765000.0,8288000.0,,34105000.0,672525000.0,439175000.0
September 2016,84140000.0,8420000.0,,-5866000.0,688137000.0,451955000.0
December 2016,79874000.0,8376000.0,,123271000.0,801282000.0,460425000.0
March 2017,103508000.0,8882000.0,,25689000.0,879946000.0,491506000.0
June 2017,99120000.0,8863000.0,,31443000.0,855164000.0,482033000.0
September 2017,98865000.0,9154000.0,,3060000.0,935983000.0,446601000.0
December 2017,100118000.0,9669000.0,,-19386000.0,991157000.0,465984000.0
March 2018,114478000.0,9624000.0,,62855000.0,1115548000.0,595892000.0
June 2018,118377000.0,10708000.0,,60867000.0,1075422000.0,569799000.0
September 2018,104540000.0,9229000.0,,9517000.0,982701000.0,473116000.0
December 2018,112532000.0,11191000.0,,-28499000.0,1052944000.0,524906000.0
March 2019,168797000.0,12538000.0,145885000.0,48647000.0,1933722000.0,823312000.0
June 2019,161618000.0,13082000.0,145885000.0,28931000.0,1937221000.0,785980000.0
September 2019,150900000.0,12538000.0,145885000.0,31048000.0,1859648000.0,731845000.0
December 2019,152804000.0,12421000.0,145885000.0,-29218000.0,1960548000.0,789350000.0
March 2020,154994000.0,13240000.0,141754000.0,28894000.0,2135076000.0,934122000.0
June 2020,299504000.0,10020000.0,115215000.0,-167684000.0,1859656000.0,840561000.0
September 2020,137224000.0,10139000.0,127085000.0,52432000.0,1966308000.0,925146000.0
December 2020,171378000.0,12901000.0,158477000.0,-40576000.0,1980600000.0,912627000.0
