,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2014,0.0,0.0,,,
September 2014,7713.0,-4713.0,,,
December 2014,0.0,1500.0,7000.0,7000.0,
March 2015,550.0,4950.0,10950.0,10950.0,
June 2015,3073.0,427.0,26527.0,26527.0,
September 2015,1000.0,1000.0,28027.0,28027.0,
December 2015,5606.0,-5589.0,22438.0,22438.0,
March 2016,10081.0,-10081.0,12357.0,12357.0,
June 2016,5499.0,-5160.0,4197.0,4197.0,
September 2016,1388.0,-1388.0,3359.0,3359.0,
December 2016,10615.0,-9025.0,3571.0,3571.0,
March 2017,10000.0,-10000.0,,,
June 2017,16218.0,-16218.0,1017.0,1017.0,
September 2017,23791.0,-23791.0,1017.0,1017.0,
December 2017,28475.0,-28475.0,1017.0,1017.0,
March 2018,15674.0,-15674.0,1017.0,1017.0,
June 2018,1200.0,-10600.0,1017.0,1017.0,
September 2018,600.0,-23135.0,1017.0,1017.0,
December 2018,10000.0,21935.0,1017.0,1017.0,
March 2019,600.0,-600.0,1017.0,1017.0,
June 2019,600.0,-600.0,1017.0,1017.0,
September 2019,600.0,-23135.0,1017.0,1017.0,
December 2019,0.0,22535.0,1017.0,1017.0,
March 2020,0.0,0.0,1017.0,1017.0,
June 2020,0.0,0.0,1017.0,1017.0,
September 2020,18554.0,-18554.0,0.0,0.0,
December 2020,18742.0,-20742.0,3273.0,0.0,3273.0
March 2021,18529.0,-19029.0,,,
June 2021,15256.0,-15811.0,,,
September 2021,61908.0,-62660.0,5569.0,277.0,
December 2021,208331.0,-252640.0,505313.0,455481.0,49832.0
March 2022,354509.0,-506205.0,152881.0,53153.0,99728.0
June 2022,74324.0,-145992.0,138165.0,438.0,137727.0
