,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,8002000.0,-12848000.0,,
June 2019,8002000.0,-12848000.0,,
September 2019,8002000.0,-12848000.0,,
December 2019,8002000.0,-12848000.0,,
March 2020,9529500.0,-10565000.0,,
June 2020,9529500.0,-10565000.0,,
September 2020,10380000.0,-2429000.0,,
December 2020,11338000.0,-9005000.0,362989000.0,345331000.0
March 2021,11644000.0,-7770000.0,,
June 2021,15198000.0,-1448000.0,,
September 2021,18123000.0,-12962000.0,664869000.0,647318000.0
December 2021,19128000.0,-16576000.0,625664000.0,607552000.0
March 2022,23575000.0,-23310000.0,627536000.0,606897000.0
June 2022,36083000.0,-38245000.0,728110000.0,704098000.0
