,NetIncomeLoss,Assets,AssetsCurrent
December 2009,-345689.5,,
March 2010,-345689.5,,
June 2010,-237721.0,,
September 2010,-316269.0,12361361.0,512737.0
December 2010,-337555.0,,
March 2011,-384565.0,,
June 2011,-451094.0,12556923.0,942060.0
September 2011,-475044.0,12360783.0,1005677.0
December 2011,-423308.0,11979694.0,844327.0
March 2012,496056.0,12487879.0,1520663.0
June 2012,-303484.0,,
September 2012,-542023.0,11372970.0,592772.0
December 2012,-306661.0,11299746.0,454926.0
March 2013,-374170.0,12364805.0,490450.0
June 2013,-364162.0,12216207.0,548924.0
September 2013,-979516.0,11414776.0,495888.0
December 2013,-88291.0,11410346.0,753509.0
