,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2020,1480426.0,-8660660.25,,
June 2020,1480426.0,-8660660.25,,
September 2020,1480426.0,-8660660.25,,
December 2020,1480426.0,-8660660.25,99407319.0,79754990.0
March 2021,6991966.0,-1598563.0,,
June 2021,13845582.0,-10084977.0,,
September 2021,14480756.0,-19992715.5,,
December 2021,14480756.0,-19992715.5,143609512.0,107935965.0
March 2022,19256538.0,-13139797.0,186542475.0,128083474.0
June 2022,19747053.0,-19642252.0,207308039.0,149536367.0
