,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,185.0,58000.0,0.0,,
June 2014,627629.0,58000.0,-627000.0,,
September 2014,2168879.0,58000.0,-2168650.0,,
December 2014,,58000.0,-1951000.0,849416.0,849416.0
March 2015,2629208.0,46000.0,-2629000.0,,
June 2015,9014831.0,14579000.0,-3974000.0,183421788.0,63449841.0
September 2015,18209178.0,6860566.5,-6548496.0,171610610.0,52172357.0
December 2015,,6860566.5,-12891000.0,177667861.0,49097624.0
March 2016,,12364000.0,-41362000.0,134196000.0,45492000.0
June 2016,,12241000.0,1393000.0,131570000.0,42349000.0
September 2016,,12962000.0,-1771000.0,127418000.0,40159000.0
December 2016,,12321000.0,-1129000.0,125397000.0,40944000.0
March 2017,,12839000.0,-39441000.0,87500000.0,41341000.0
