,NetIncomeLoss,Assets
March 2014,19000.0,
June 2014,19000.0,
September 2014,38000.0,
December 2014,43000.0,63977000.0
March 2015,57000.0,
June 2015,24000.0,
September 2015,-10000.0,61833000.0
December 2015,-2000.0,80893000.0
March 2016,-785000.0,81311000.0
June 2016,-76000.0,73696000.0
September 2016,-24000.0,74347000.0
December 2016,12000.0,74003000.0
March 2017,-16000.0,73010000.0
June 2017,-31000.0,70630000.0
September 2017,31000.0,68835000.0
December 2017,7000.0,67988000.0
March 2018,-50000.0,67895000.0
June 2018,49000.0,68902000.0
September 2018,48000.0,70274000.0
December 2018,-12000.0,69041000.0
