,OperatingExpenses,NetIncomeLoss,Assets
June 2015,3741000.0,8301000.0,2645640000.0
September 2015,5148000.0,9403000.0,2622779000.0
December 2015,4854000.0,7166000.0,2542636000.0
March 2016,4707000.0,8036000.0,2517915000.0
June 2016,9911000.0,-1535000.0,2851675000.0
September 2016,15704000.0,-2343000.0,3217534000.0
December 2016,19346000.0,-4370000.0,3318752000.0
March 2017,22125000.0,-20000000.0,3280677000.0
June 2017,21961000.0,-16460000.0,4161161000.0
September 2017,30172000.0,4728000.0,4292210000.0
December 2017,27918000.0,22293000.0,4330082000.0
March 2018,29904000.0,1210000.0,4363513000.0
June 2018,31522000.0,-3503000.0,4471658000.0
September 2018,34773000.0,4131000.0,4570824000.0
December 2018,40866000.0,14349000.0,4592937000.0
March 2019,38418000.0,2442000.0,4697306000.0
June 2019,40163000.0,38717000.0,4790357000.0
September 2019,,-19420000.0,5031225000.0
December 2019,,-11157000.0,5017000000.0
March 2020,,-78853000.0,5014080000.0
June 2020,,-587744000.0,4816195000.0
September 2020,,7265000.0,4837965000.0
December 2020,,-46969000.0,4731818000.0
March 2021,,-4438000.0,4781759000.0
June 2021,,48907000.0,4745374000.0
September 2021,,43366000.0,4784284000.0
December 2021,,35825000.0,4809243000.0
March 2022,,52730000.0,4889909000.0
June 2022,,53697000.0,4955206000.0
