,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,79795.4375,5939.333333333333,-2861.0,,,
December 2007,79795.4375,5939.333333333333,-2861.0,,,
March 2008,79795.4375,5939.333333333333,-2861.0,,,
June 2008,79795.4375,5939.333333333333,-9528.0,,,
September 2008,79795.4375,5939.333333333333,-9528.0,,,
December 2008,79795.4375,5939.333333333333,-9528.0,,,
March 2009,79795.4375,5939.333333333333,-9528.0,,,
June 2009,79795.4375,5939.333333333333,-7073.0,,,
September 2009,79795.4375,5939.333333333333,-7073.0,,,
December 2009,79795.4375,5939.333333333333,-7073.0,,,
March 2010,79795.4375,5939.333333333333,-7073.0,,,
June 2010,79795.4375,5939.333333333333,-7908.0,,,
September 2010,79795.4375,5939.333333333333,-7712.0,,,
December 2010,79795.4375,5939.333333333333,-7977.0,,,
March 2011,79795.4375,5939.333333333333,-11678.0,11458.0,11458.0,
June 2011,44403.0,0.0,-8940.0,,,
September 2011,44403.0,0.0,-84359.0,58146.0,58146.0,
December 2011,39386.0,0.0,-43732.0,19847.0,19847.0,
March 2012,79795.4375,0.0,-1184222.0,534906.0,534906.0,
June 2012,401670.0,0.0,-426508.0,,,
September 2012,837456.0,0.0,-865773.0,,,
December 2012,673313.0,41657.0,-586758.0,791290.0,749624.0,
March 2013,636530.0,213065.0,-863483.0,539473.0,529056.0,
June 2013,890585.0,123239.0,-899305.0,1281671.0,1281671.0,
September 2013,833424.0,100156.0,-781680.0,637208.0,637208.0,
December 2013,1057603.0,219436.0,-1045037.0,1884659.0,1884659.0,
March 2014,815975.0,132261.0,-1426802.0,1424453.0,1424453.0,
June 2014,832963.0,245980.0,-655797.0,883384.0,,
September 2014,1150623.0,207663.0,-1407749.0,1862454.0,,
December 2014,1031700.0,365850.0,-1142081.0,1135434.0,,
March 2015,914211.0,311834.0,-842746.0,462303.0,,
June 2015,936021.0,183525.0,215594.0,1251500.0,,
September 2015,704978.0,143133.0,504326.0,,,
December 2015,704433.0,161144.0,-83636.0,295234.0,,
March 2016,495209.0,125317.0,-777609.0,134799.0,,
June 2016,445089.0,110315.0,-439405.0,69212.0,,
September 2016,843411.0,129902.0,-1146519.0,71128.0,,
December 2016,931808.0,255334.0,-2499974.0,195551.0,,
March 2017,1306349.0,398409.0,-1133482.0,1175022.0,,
June 2017,1088298.0,407009.0,-1106353.0,558992.0,,
September 2017,1030269.0,420587.0,-898520.0,838781.0,,
December 2017,1189616.0,562504.0,-1241973.0,1381828.0,,
March 2018,1113039.0,507717.0,-1062151.0,675791.0,675791.0,
June 2018,1118406.0,573630.0,-1135219.0,182706.0,,
September 2018,1197637.0,505564.0,-1220797.0,364803.0,,
December 2018,1460422.0,112210.0,-1208571.0,16614314.0,7529383.0,
March 2019,9713940.0,612961.0,-9556980.0,6075310.0,6052648.0,
June 2019,1188707.0,328488.0,-1591279.0,4917223.0,4676960.0,
September 2019,1021402.0,294521.0,-1227450.0,4196537.0,3977553.0,
December 2019,748766.0,241840.0,-795295.0,3323837.0,3136595.0,
March 2020,733836.0,145045.0,-751331.0,2567249.0,2407891.0,
June 2020,740717.0,167464.0,-740238.0,1909088.0,1783132.0,
September 2020,473119.0,98829.0,-472932.0,1459996.0,1367635.0,
December 2020,466542.0,71975.0,692950.0,1503640.0,1454666.0,
March 2021,657307.0,70637.0,-360631.0,896934.0,887332.0,
June 2021,612249.0,97812.0,-612235.0,331138.0,321436.0,
September 2021,504361.0,67838.0,-504358.0,68011.0,57425.0,
December 2021,,,,50919.0,42227.0,8692.0
March 2022,443671.0,125730.0,-447974.0,53938.0,45046.0,
June 2022,488149.0,107823.0,-443186.0,5525299.0,2964609.0,2560690.0
