,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,,,,,
June 2019,,,,,
September 2019,,,,,
December 2019,,,,,
March 2020,48.0,,-48.0,,
June 2020,2944.0,,-3760.0,,
September 2020,715.0,,-715.0,,
December 2020,8947.0,,-8947.0,3325.0,3325.0
March 2021,13663.0,,-10859.0,2966.0,2966.0
June 2021,243690.0,,-202740.0,9083119.0,7472235.0
September 2021,694776.0,45901.0,-603650.0,8708727.0,7093825.0
December 2021,704814.0,45901.0,-622695.0,8089313.0,6387000.0
March 2022,970415.0,177177.0,-914377.0,7197528.0,5584921.0
June 2022,1363517.0,794947.0,-1310977.0,5931087.0,4430848.0
