,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,267707.0,526291.0,,,
June 2010,267707.0,526291.0,,,
September 2010,283790.0,314664.0,,,
December 2010,281296.0,672976.0,7103600.0,7010470.0,93130.0
March 2011,452759.0,384055.0,,,
June 2011,751097.0,-72356.0,,,
September 2011,1004251.0,-57438.0,20222523.0,19320189.0,902334.0
December 2011,722596.0,216218.0,22250876.0,20728123.0,1522753.0
March 2012,965603.0,-288482.0,27890416.0,26335916.0,1554500.0
June 2012,1412996.0,-723288.0,,,
September 2012,1239574.0,-667317.0,32215394.0,24310214.0,7905180.0
