,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,226000.0,-421000.0,,
June 2018,8420000.0,-8673000.0,,
September 2018,1253000.0,-11148000.0,,
December 2018,1983000.0,-61472000.0,77151000.0,77131000.0
March 2019,4063000.0,-5362000.0,,
June 2019,5960000.0,-7228000.0,163168000.0,163108000.0
September 2019,13885000.0,-15554000.0,150143000.0,150073000.0
December 2019,13138000.0,-15611000.0,138118000.0,138049000.0
March 2020,8791000.0,-11886000.0,126621000.0,126218000.0
June 2020,13037000.0,-16207000.0,114058000.0,113193000.0
September 2020,17379000.0,-21403000.0,300036000.0,298033000.0
December 2020,25709000.0,-29711000.0,273339000.0,271345000.0
March 2021,10602000.0,-15090000.0,257623000.0,255776000.0
June 2021,23976000.0,-28933000.0,238009000.0,236222000.0
September 2021,19470000.0,-24330000.0,223533000.0,221807000.0
December 2021,27711000.0,-32424000.0,195548000.0,193582000.0
March 2022,20514000.0,-26029000.0,169887000.0,167934000.0
June 2022,21363000.0,-27403000.0,185675000.0,184147000.0
