,OperatingExpenses,NetIncomeLoss,Assets
March 2011,470.0,-470.0,
June 2011,470.0,-470.0,
September 2011,470.0,-470.0,
December 2011,470.0,-470.0,
March 2012,964.5,-964.5,
June 2012,964.5,-964.5,
September 2012,0.0,0.0,
December 2012,0.0,0.0,679.0
March 2013,836.0,-1658.0,
June 2013,836.0,-14.0,
September 2013,12647.0,-12647.0,607.0
December 2013,5000.0,-5000.0,607.0
March 2014,5978.0,-3225.0,607.0
June 2014,5978.0,-1500.0,608.0
September 2014,5978.0,-9227.0,607.0
December 2014,5978.0,-9960.0,0.0
March 2015,,-2409.0,0.0
June 2015,,-6213.0,0.0
September 2015,,-3909.0,0.0
