,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,6563.0,-1162.0,,
September 2010,6563.0,-2627.0,,
December 2010,6563.0,-855.0,,
March 2011,6563.0,-18000.0,,
June 2011,46192.0,-66192.0,,
September 2011,46490.0,-46490.0,,
December 2011,57813.0,-57813.0,,
March 2012,38241.0,-38241.0,,
June 2012,42756.0,-62756.0,,
September 2012,240537.0,-210938.0,,
December 2012,88202.0,-61681.0,,
March 2013,18363.0,-74483.0,,
June 2013,,-46908.0,,
September 2013,,-52306.0,,
December 2013,,-33972.0,,
