,NetIncomeLoss,Assets
June 2017,-1604000.0,
September 2017,-721000.0,
December 2017,-1344000.0,728513000.0
March 2018,3720000.0,
June 2018,1703000.0,740698000.0
September 2018,2009000.0,808995000.0
December 2018,4308000.0,979743000.0
March 2019,6619000.0,1125952000.0
June 2019,4523000.0,1233265000.0
September 2019,5432000.0,1637162000.0
December 2019,11119000.0,2566561000.0
March 2020,17347000.0,2899627000.0
June 2020,12514000.0,2829363000.0
September 2020,14163000.0,2850787000.0
December 2020,15270000.0,3208970000.0
March 2021,16908000.0,3251953000.0
June 2021,14732000.0,3438916000.0
September 2021,20204000.0,3824982000.0
December 2021,21279000.0,4515726000.0
March 2022,24873000.0,5187049000.0
June 2022,22678000.0,5542533000.0
