,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,3491250.0,-24068500.0,,
June 2019,3491250.0,-24068500.0,,
September 2019,3491250.0,-24068500.0,,
December 2019,3491250.0,-24068500.0,,
March 2020,4650500.0,-33128500.0,,
June 2020,4650500.0,-33128500.0,,
September 2020,6044000.0,18909000.0,226831546.0,1857901.0
December 2020,5665000.0,-20463342.0,241123996.0,1328871.0
March 2021,7024000.0,-8167283.0,240318868.0,478440.0
June 2021,8025000.0,-6726593.0,240088581.0,245477.0
September 2021,8769000.0,-58485000.0,1676493000.0,657257000.0
December 2021,33579000.0,-190020000.0,1981064000.0,933074000.0
March 2022,11191000.0,-88653000.0,1884983000.0,732880000.0
June 2022,14606000.0,-92760000.0,1969047000.0,691938000.0
