,Assets,AssetsCurrent
December 2015,371634328.0,1633291.0
March 2016,371600926.0,1467625.0
June 2016,371608273.0,1324870.0
September 2016,371695250.0,1245924.0
December 2016,371652384.0,987333.0
March 2017,371719900.0,695683.0
June 2017,371830885.0,784780.0
September 2017,374315764.0,2550413.0
