,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,37601500.0,17366000.0,-133384357.0,,
June 2019,37601500.0,17366000.0,-56219.0,383143.0,66727.0
September 2019,37601500.0,17366000.0,194611.0,316245555.0,1126342.0
December 2019,37601500.0,17366000.0,-1081035.0,317171896.0,773007.0
March 2020,37316000.0,18026000.0,466431.0,317824087.0,514418.0
June 2020,32558000.0,17126000.0,-124174.0,317727074.0,287476.0
September 2020,39843000.0,18919000.0,-792915.0,317187253.0,202594.0
December 2020,44224000.0,20946000.0,-4540097.0,317341509.0,350444.0
March 2021,55815000.0,25374000.0,82289000.0,,
June 2021,85065000.0,40410000.0,-84938000.0,,
September 2021,81380000.0,36751000.0,-69442000.0,,
December 2021,96713000.0,42508000.0,-60150000.0,,
March 2022,101937000.0,48302000.0,-89266000.0,,
June 2022,108523000.0,51804000.0,-92700000.0,,
