,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,58784000.0,-5199000.0,,,
June 2009,58784000.0,-5199000.0,,,
September 2009,58784000.0,-5199000.0,,,
December 2009,58784000.0,-5199000.0,,,
March 2010,56875000.0,205069000.0,,,
June 2010,56863000.0,-154000.0,,,
September 2010,56961000.0,33500.0,,,
December 2010,56961000.0,33500.0,131067000.0,36683000.0,8630000.0
March 2011,53444000.0,-1150000.0,,,
June 2011,54937000.0,-1239000.0,126074000.0,34648000.0,8379000.0
September 2011,52971500.0,1206500.0,,,
December 2011,52971500.0,1206500.0,121889000.0,46912000.0,7908000.0
March 2012,52292000.0,-1908000.0,114522000.0,43646000.0,7635000.0
