,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,,,
June 2009,,,,,
September 2009,,,,,
December 2009,,,,,
March 2010,22477000.0,7568000.0,313000.0,,
June 2010,26457000.0,10309000.0,3919000.0,,
September 2010,27671000.0,11911000.0,2858000.0,,
December 2010,,,,262619000.0,225745000.0
March 2011,33772000.0,14240000.0,160000.0,340701000.0,172822000.0
June 2011,33828000.0,12618000.0,-23956000.0,313191000.0,274731000.0
September 2011,36767000.0,15482000.0,7270000.0,347505000.0,309835000.0
December 2011,,20928000.0,-608000.0,476280000.0,416988000.0
March 2012,42365000.0,17288000.0,1493000.0,408415000.0,342922000.0
June 2012,46621000.0,20631000.0,-578000.0,422597000.0,352853000.0
September 2012,39754000.0,17718000.0,2755000.0,428990000.0,352776000.0
December 2012,,12113000.0,-28911000.0,557377000.0,476982000.0
March 2013,,22057000.0,-26465000.0,581666000.0,512366000.0
June 2013,,18675000.0,187733000.0,490017000.0,375176000.0
September 2013,,22562000.0,-37571000.0,523722000.0,390123000.0
December 2013,,16657000.0,6386000.0,509991000.0,375144000.0
March 2014,,17366000.0,-54723000.0,508226000.0,358217000.0
June 2014,,19458000.0,-16799000.0,462995000.0,289205000.0
September 2014,,16785000.0,9553000.0,488581000.0,286620000.0
December 2014,,16274000.0,-17651000.0,446373000.0,230454000.0
March 2015,,17362000.0,-30445000.0,446968000.0,213846000.0
June 2015,,20969000.0,-26288000.0,464135000.0,203925000.0
September 2015,,21395000.0,-32970000.0,490926000.0,256063000.0
December 2015,,15237000.0,5447000.0,460289000.0,126740000.0
March 2016,,17536000.0,167400000.0,525759000.0,305209000.0
June 2016,,24600000.0,-40800000.0,492931000.0,242174000.0
September 2016,,16201000.0,37333000.0,450275000.0,227731000.0
December 2016,,15800000.0,13126000.0,415059000.0,204614000.0
March 2017,,14300000.0,-8300000.0,350800000.0,205400000.0
June 2017,,12200000.0,-6700000.0,341800000.0,175400000.0
September 2017,,15100000.0,-3600000.0,354400000.0,185500000.0
December 2017,,14700000.0,-40200000.0,336000000.0,202300000.0
March 2018,,17000000.0,-23300000.0,344800000.0,219100000.0
June 2018,,22500000.0,-2900000.0,753100000.0,149100000.0
September 2018,,29600000.0,-13400000.0,767600000.0,159100000.0
December 2018,,28800000.0,-5700000.0,807500000.0,196800000.0
March 2019,,22500000.0,200000.0,907800000.0,217400000.0
June 2019,,25800000.0,-5200000.0,913300000.0,194700000.0
September 2019,,28300000.0,9200000.0,901300000.0,190100000.0
December 2019,,27800000.0,7800000.0,929100000.0,216700000.0
March 2020,,25500000.0,18200000.0,942900000.0,243800000.0
June 2020,,23300000.0,15100000.0,1140900000.0,260700000.0
September 2020,,25700000.0,5200000.0,1204500000.0,382400000.0
December 2020,,27900000.0,78600000.0,1189000000.0,355400000.0
March 2021,,25600000.0,25800000.0,1134500000.0,298600000.0
June 2021,,29000000.0,18400000.0,1177800000.0,353300000.0
September 2021,,33200000.0,17000000.0,1483400000.0,364600000.0
December 2021,,32200000.0,36000000.0,1449300000.0,364700000.0
March 2022,,28900000.0,29400000.0,1436300000.0,340400000.0
